Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,171100,3
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,318800,3
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,129800,2
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,192700,3
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,164100,3
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,127700,2
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,154900,2
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,211700,3
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,299900,4
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,162800,2
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,163600,3
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,261300,5
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,186900,3
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,182800,3
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,110100,2
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,99100,2
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,99200,2
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,160500,3
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,190600,4
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,121400,2
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,113500,2
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,100500,2
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,96500,2
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,159800,3
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,95800,2
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,240700,4
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,111800,2
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,,281200,4
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,182400,3
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,188600,3
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,93500,2
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,232700,4
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,183700,3
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,114100,2
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,235200,4
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,176300,3
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,229100,4
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,120000,2
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,288400,5
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,153200,3
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,101900,2
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,109100,2
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,99900,2
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,128900,3
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,172500,3
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,147800,3
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,92500,2
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,192200,4
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,214200,4
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,119300,2
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,238000,3
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,118000,2
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,187700,3
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,196800,3
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,97900,2
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,121500,2
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,211400,3
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,184000,3
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,180500,3
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,114600,2
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,113300,2
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,106500,2
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,121600,2
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,236900,4
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,157000,3
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,149900,3
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,105000,2
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,174100,3
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,170400,3
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,125300,2
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,160100,3
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,100500,2
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,143100,3
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,103800,2
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,172300,3
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,162800,3
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,171800,2
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,236500,4
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,207000,4
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,153100,3
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,106200,2
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,100400,2
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,150600,2
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,95000,2
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,194600,4
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,132800,2
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,237800,4
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,128700,2
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,105400,2
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,178500,3
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,100500,2
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,112000,2
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,228100,3
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,160900,3
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,229900,4
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,102300,2
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,238700,4
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,251500,4
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,251400,4
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,161100,2
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,314200,2
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,328000,3
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,155100,3
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,181000,3
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,105300,2
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,130600,2
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,184800,3
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,131400,2
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,108600,2
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,205100,4
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,95400,2
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,125100,2
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,193700,3
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,97300,2
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,166100,3
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,138500,3
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,137000,3
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,171700,3
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,267900,5
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,110200,2
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,189500,3
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,173400,3
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,102100,2
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,196500,4
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,96300,2
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,93700,2
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,292700,5
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,131000,2
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,142900,3
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,224000,4
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,133000,3
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,96000,2
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,187600,3
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,239700,4
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,186400,3
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,148900,3
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,107100,2
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,154600,3
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,246100,4
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,123000,2
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,229700,4
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,160800,3
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,109600,2
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,185500,3
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,255900,4
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,187600,3
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,110600,2
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,102400,2
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,236000,4
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,99600,2
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,111800,2
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,305100,5
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,188000,3
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,107700,2
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,263200,4
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,117000,2
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,232600,4
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,321800,5
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,100000,2
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,264200,4
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,328800,5
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,97700,2
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,231200,4
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,180400,3
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,94300,2
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,256400,4
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,145200,3
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,104100,2
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,109800,2
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,192900,3
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,107600,2
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,159700,3
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,344800,5
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,216200,4
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,122700,2
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,160300,3
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,149600,3
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,122800,2
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,108500,2
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,230300,4
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,159500,3
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,94600,2
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,108100,2
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,137700,3
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,278700,5
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,189800,4
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,258800,4
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,100000,2
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,156800,3
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,180700,3
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,104700,2
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,229100,4
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,105800,2
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,98400,2
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,99700,2
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,83200,2
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,260900,3
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,204000,3
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,287200,4
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,161900,3
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,172100,3
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,165300,3
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,169200,3
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,244000,4
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,198000,3
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,181800,3
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,121500,2
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,278600,4
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,170800,3
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,108500,2
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,180900,3
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,152900,3
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,128400,2
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,358700,5
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,175100,3
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,222000,4
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,179000,3
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,210500,3
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,87600,2
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,87200,2
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,212300,4
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,96900,2
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,155700,2
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,144900,2
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,114500,2
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,157100,3
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,157000,3
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,201800,4
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,91700,2
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,93500,2
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,146400,2
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,200500,3
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,155300,3
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,405600,6
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,191300,3
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,228400,4
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,169800,3
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,229500,4
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,156900,3
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,,167500,3
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,250200,4
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,92100,2
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,172300,3
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,190200,3
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,167600,3
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,141600,3
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,118500,2
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,109500,2
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,100800,2
