Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
HIBBCCHIooLoHIAALoDDJKLoooJKEEoFFGGo,32,686,37,21822400,133
ooIBBBCCIJKoHAAJKoHooJDDEEFFoLGGGooL,31,15523,51,820409900,4508
GoIBBBGoIJoKGAAJoKCCDDoKoHEEoooHFFoo,31,7995,40,60767400,454
GBBBKoGoCCKoAAIJKoHoIJDDHEEJoLFFFooL,31,5244,37,71618700,194
BBIoooGoICCCGAAJoKDDoJoKHooJEEHFFFoo,31,3149,43,75743700,404
oooGooooFGBBAAFGHJCCooHJEDDDIJEoooIo,31,1981,36,63130600,559
BBBKCCIooKDDIoAAoLIEEEoLooJFFMGGJHHM,31,1005,46,63630700,576
BBBoKooCCoKoAAHJoooGHJDDoGIEELFFIooL,30,24438,38,1262716700,9298
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,41,431824200,3831
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,32,473320600,2993
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,38,216163100,2002
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,52,161132500,1575
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,47,81479900,674
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,33,68299700,606
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,36,26625100,302
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,38,92878100,583
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,51,590697000,3810
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,50,99449200,611
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,59,149245800,1194
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,34,287119300,2362
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,38,35643000,184
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,31,276392500,2104
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,36,111591200,790
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,43,121387400,960
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,36,38577500,358
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,46,52756500,439
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,31,14507500,128
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,42,973098600,7514
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,37,206301400,1727
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,36,48096100,258
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,38,298555200,1947
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,51,230478500,1704
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,38,140054800,589
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,34,237092800,1466
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,36,136436600,915
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,30,30849200,128
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,34,84867500,787
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,44,103855600,788
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,34,87268100,629
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,34,43409100,372
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,32,41061000,390
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,29,10275400,64
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,33,1788408900,12254
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,41,95682600,462
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,42,178137200,1792
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,36,417564600,3507
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,31,74295200,295
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,38,345695700,3089
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,47,166729300,1343
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,38,207383700,1568
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,31,73674100,609
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,39,55182500,312
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,33,158765100,1379
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,38,153129800,1162
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,36,67969200,528
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,33,36322700,98
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,37,66199900,489
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,29,17918000,42
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,28,7634700,56
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,31,39718400,152
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,27,21384500,110
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,30,8730700,54
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,44,63476300,375
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,33,50712600,498
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,35,584433700,4250
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,29,463776300,2334
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,35,117998500,631
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,34,38023800,386
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,40,258134000,2994
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,29,31585000,265
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,38,83544900,482
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,34,135326000,1334
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,34,36133100,216
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,38,113827200,864
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,31,102914300,827
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,38,169701000,1361
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,32,23161100,149
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,35,69758200,439
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,29,16819800,52
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,32,84771100,494
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,28,35837800,229
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,27,27609200,151
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,33,23073000,196
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,29,25001100,173
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,32,40095300,390
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,28,22340400,61
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,34,14376100,115
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,32,13725000,126
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,57,1481160600,9200
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,35,739645600,4030
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,49,244929400,766
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,32,185263900,1271
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,37,226679900,1416
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,39,65739100,421
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,28,98870100,260
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,33,271545900,2502
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,36,289068200,2618
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,41,410340000,4025
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,28,35080400,216
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,33,139337300,1033
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,42,70682500,756
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,34,172493800,1204
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,33,24359600,190
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,38,47221400,230
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,29,15840000,76
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,40,100001200,574
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,30,296317600,1936
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,32,109688900,1094
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,25,11704500,90
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,29,10815500,76
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,27,10492100,53
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,36,28620200,228
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,31,48599900,108
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,26,91541100,887
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,31,71868100,412
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,34,49871200,338
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,27,57125300,310
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,36,47681400,276
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,29,29558700,237
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,28,19162500,77
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,34,28423900,283
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,27,13406400,97
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,26,9167000,72
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,26,9919100,52
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,69,3074180100,23578
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,44,114230000,704
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,40,137653400,604
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,32,87291400,416
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,31,78988100,418
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,50,44644500,198
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,28,39668700,233
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,36,404190500,2837
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,29,34662700,104
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,30,94151400,690
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,31,54622700,268
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,38,337537500,2862
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,31,35662500,94
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,29,376644000,2563
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,35,122535500,620
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,28,263148100,1623
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,29,56147800,195
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,31,107116000,332
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,35,143664500,1298
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,37,68226100,471
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,36,166832500,1435
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,42,89579300,569
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,34,110383300,1171
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,33,97129000,684
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,25,58675500,411
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,26,11631600,60
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,25,118278000,1041
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,29,53196400,336
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,34,30072900,210
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,29,92003200,967
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,30,28384500,157
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,30,38957500,220
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,24,41543800,247
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,26,31705300,217
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,30,73195400,692
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,35,34206500,124
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,25,42231300,352
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,28,37229700,150
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,27,31419100,260
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,26,10537000,37
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,32,16999800,112
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,24,33202100,262
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,27,45464100,298
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,27,32000000,278
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,27,25518600,189
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,26,16659600,151
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,25,8173000,62
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,56,1446019700,8908
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,31,89357800,323
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,36,622363100,3384
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,27,89894200,678
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,38,408628600,2855
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,32,48499000,309
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,44,168232700,813
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,29,219812600,1397
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,32,177393400,1016
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,26,29009700,147
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,42,344819400,2637
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,37,322150800,2639
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,24,158921600,755
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,35,235553600,1971
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,35,91216600,279
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,31,77322100,626
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,28,47662200,167
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,34,27169900,277
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,33,124671500,1102
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,41,82222100,545
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,32,111622600,908
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,28,40906800,197
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,28,31313000,103
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,34,140503000,947
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,26,129194800,599
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,27,70920900,352
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,27,13287900,67
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,29,131820000,1357
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,30,23888500,160
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,28,19052200,74
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,35,68012800,455
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,32,113957300,1132
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,25,15984600,97
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,31,50579300,447
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,32,92028600,803
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,31,40865700,266
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,30,39436500,363
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,30,86198900,545
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,30,36936300,358
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,25,44598700,345
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,27,39303000,325
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,28,55769800,365
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,26,139985600,1193
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,28,24864100,113
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,33,77889200,737
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,29,44188500,115
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,30,49614000,142
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,31,33107000,170
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,27,18911100,102
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,31,18702600,117
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,28,18215000,44
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,28,8095500,53
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,38,15006300,92
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,37,21591400,203
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,28,47462500,321
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,28,14949500,126
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,30,27387200,306
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,29,34010000,303
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,26,16161700,109
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,26,16289000,98
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,26,14611600,91
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,28,11598100,97
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,25,9548800,68
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,26,8004900,81
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,25,16071200,130
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,6574800,26
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,33,155175100,1062
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,55,144245000,762
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,28,29756400,120
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,25,44023500,154
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,40,311675300,2856
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,29,149644300,578
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,43,585298700,5160
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,26,156212000,1200
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,41,553742700,5518
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,28,391407600,3265
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,26,81599600,603
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,47,96605700,686
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,30,169602500,938
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,26,19763000,100
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,39,205467900,1738
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,28,251799200,2125
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,34,115704000,718
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,32,44704600,252
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,25,87219300,758
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,35,292424800,2958
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,37,36085600,287
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,29,38944400,311
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,31,21279500,97
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,28,12971600,60
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,32,37587100,297
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,22,35751200,343
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,29,180680500,735
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,42,124398200,856
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,28,22770600,125
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,23,16333300,70
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,23,8796600,60
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,26,15739000,111
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,39,157108500,1166
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,31,244617300,1394
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,38,45154400,299
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,25,30625500,198
