Code,Optimal-Steps,Tree-size,Steps,Time
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,7784000
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,1009200
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,1744000
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,1692200
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,4615500
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,2420700
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,1156200
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,5904500
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,985900
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,4355300
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,27979600
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,1490,251043600
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,177581400
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,559,104278700
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,19609300
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,279356200
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,24753800
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,13298900
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,75685300
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,6914100
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,41797300
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,49436400
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,6080200
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,246,33982000
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,27312800
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,509800
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,46725000
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,103,13551700
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,2168900
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,4952200
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,19632800
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,23868500
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,2121700
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,2441800
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,3517700
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,388473500
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,331157700
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,31296400
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,557750700
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,50234400
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,5766400
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,6512300
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,77716700
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,70667200
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,152538600
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,85388700
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,51787100
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,2602100
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,34561400
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,5061400
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,10721500
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,2724300
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,25901100
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,150792300
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,51771800
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,3462200
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,2991300
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,375500
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,7485100
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,12336200
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,23139000
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,43381800
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,6079900
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,15620400
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,2237100
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,4005100
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,12240800
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,2024800
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,1597700
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,2175300
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,984400
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,842876700
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,49916600
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,12538400
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,12543200
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,73412600
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,2942600
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,515,83616500
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,40403400
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,23854400
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,18115500
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,16435000
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,113752000
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,45993700
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,321023700
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,82603300
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,47370600
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,549,90386700
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,2069700
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,53052600
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,68217500
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,35628700
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,18484800
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,1934100
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,6809400
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,7384100
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,1740500
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,11530300
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,30442400
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,507200
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,289,39082200
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,2989600
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,4394300
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,7331300
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,2519300
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,36756900
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,7383200
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,413,59203100
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,41497300
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,25201500
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,13301000
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,1021300
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,1080200
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,216,30650700
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,3378800
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,12652700
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,853400
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,1349100
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,6310,1118773600
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,3092400
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,160982900
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,287,44321300
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,98158200
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,1081,158985900
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,59561200
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,144045100
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,2845000
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,5088000
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,601,101892000
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,329883300
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,231917600
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,23409400
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,7115900
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,22379600
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,8537300
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,4829400
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,3738400
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,3896500
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,30282700
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,7605200
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,18698900
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,48415800
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,6390500
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,32085900
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,2254700
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,90227600
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,30991200
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,821600
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,22802100
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,54552600
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,1722100
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,19809600
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,32842900
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,299,39650900
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,26792900
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,66381100
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,29179700
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,16608200
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,23006600
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,50181500
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,55530900
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,18639200
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,11496800
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,667600
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,3667900
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,18164800
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,5230500
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,5491400
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,22469900
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,507300
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,955900
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,2644700
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,25455600
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,13987100
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,11165400
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,15754800
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,6181100
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,61,9297800
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,1500800
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,2070700
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,4448200
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,2232900
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,8509300
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,36,3726100
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,339334200
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,63779300
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,3596900
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,265,40719600
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,664710100
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,34528900
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,236967500
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,181492800
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,42991200
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,132046600
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,24192500
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,241529900
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,105182300
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,14869400
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,13828200
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,156322900
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,25851700
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,41706400
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,68322000
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,327407700
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,5094500
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,1063300
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,28264600
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,126742400
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,18549100
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,32234900
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,37002500
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,63176600
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,3930100
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,9123200
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,1401000
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,13434600
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,73836300
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,58930000
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,3878800
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,2444700
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,43711100
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,7897100
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,622,98497000
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,13076200
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,19166000
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,,20244200
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,25235700
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,13052200
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,31077500
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,27839600
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,170,23053200
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,1261600
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,14197300
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,4191500
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,39434600
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,22783200
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,58494300
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,68420800
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,3018800
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,7846900
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,9635500
