Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,94,96413600,1387
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,100,80969200,1045
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,148,125492200,1520
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,120,135620400,1382
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,96,83563100,1032
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,61,49910900,650
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,48194800,718
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,73,31364600,456
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,44631300,702
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,55227000,819
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,63,41106700,585
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,41,20008300,343
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,86,59938500,860
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,47,21296500,351
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,31,7418200,114
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,38642100,607
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,51143400,732
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,40,16201700,251
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,40,21705900,337
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,57,23437100,385
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,36,7638700,124
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,37,18118000,259
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,27,6646900,101
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,35,19977400,308
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,34,11699000,185
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,43,24741800,414
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,42,13682900,213
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,38,15288300,254
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,31,9433600,152
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,42,11493000,193
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,29,7163400,120
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,31,13200200,208
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,35,14810300,271
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,29,8046900,143
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,32,11952400,224
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,28,4265500,81
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,822743900,8266
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,53,21538500,299
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,138,91592500,1152
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,286023800,3437
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,79,49802300,621
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,49,31338800,429
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,51,47970600,357
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,24027600,296
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,108,75990700,1065
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,59,36045900,488
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,149142500,1867
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,103355400,1282
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,110654800,1429
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,82116000,1164
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,43,14549400,205
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,80614200,1052
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,33,20144200,263
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,43,19158200,326
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,60,44829500,603
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,86,60122400,822
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,81,41650700,622
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,61,44278400,674
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,88685300,1213
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,80,75083000,987
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,95,57956300,899
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,58,36130500,531
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,33,11795500,169
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,40,33499700,460
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,28,9942600,154
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,34,12072400,173
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,42,24415200,352
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,35783900,527
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,33,11367500,188
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,37,17737100,300
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,42,26703600,421
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,32,13388300,210
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,45,28463700,429
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,53,30862800,448
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,39,22326200,365
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,61,35933400,563
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,33,21415400,366
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,36,15107900,226
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,29,18505000,274
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,60,18063200,285
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,50,29452500,492
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,29,8078000,124
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,35,13961700,208
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,36,15898100,252
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,28,10418700,162
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,28,8515100,150
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,27,10392600,169
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,35,7158300,131
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,54,32905500,505
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,39,13967600,227
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,31,14742600,239
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,29,8460800,154
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,37,18497200,300
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,14894700,261
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,31,10407600,181
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,25,5897400,92
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,32,14443100,247
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,33,14047200,251
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,25,6030100,110
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,28,5277300,102
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,26,7580900,133
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,25,2104900,36
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,348,405509300,4222
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,56,31679200,437
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,31,14671100,225
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,31,16598300,207
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,84,92629500,1170
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,118,101441000,1312
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,95,80463000,977
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,134,119757800,1286
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,53908500,766
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,107,71939900,859
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,47,28527700,372
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,72,34580500,467
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,118052400,1432
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,26986900,425
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,113959900,1647
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,79,51581000,697
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,128,105067900,1364
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,52,25768300,354
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,38,19426000,240
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,88042500,1154
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,25,12086200,201
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,72,41430100,594
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,35300900,542
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,39,49999800,706
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,46,20668100,323
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,15049500,262
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,51,38422500,524
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,58,43930000,627
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,35,12208300,206
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,29,12256100,191
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,36,11962100,186
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,30,15548600,248
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,44,32504300,442
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,89,64347500,943
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,49,19226900,315
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,7915800,126
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,56,40449100,573
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,75,43843600,615
