Code,Optimal-Steps,Tree-size,Steps,Time
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,12705174600
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,221140900
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,701948900
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,917746400
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,475,2290241500
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,1496981000
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,955132100
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,94893600
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,90886000
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,511,1446761200
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,465135700
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,547295300
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,619495700
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,85,453494100
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,119765700
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,58,329760400
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,33544700
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,427749800
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,44908700
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,12152300
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,432083200
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,447636600
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,2840611800
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,6892249700
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,838,3538049400
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,101822000
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,2990862300
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,20059500
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,289133200
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,1008481400
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,177950000
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,1331654800
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,772039200
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,1350902400
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,194,458403400
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,306989700
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,248774800
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,1655019100
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,833712300
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,59470600
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,7744300
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,45809700
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,334156600
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,176179100
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,91250500
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,33486500
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,7937452000
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,922,4441274700
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,955206200
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,2722717800
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,635084200
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,85166200
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,249,1649726300
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,771523200
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,971098100
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,4193431700
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,122,410835100
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,267705900
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,36732000
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,1777109900
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,228634000
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,229,889185100
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,16369600
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,738389300
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,3535733000
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,1148427000
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,244146300
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,38180000
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,25933900
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,99758700
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,100,693971500
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,143563700
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,457148700
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,169,519939500
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,309768900
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,375831700
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,328466800
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,427986400
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,193651400
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,35109400
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,8319100
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,79349400
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,23584669800
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,212140000
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,1972543000
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,536803600
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,370869100
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,34544200
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,116,510017200
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,2899478100
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,51,299179000
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,176788400
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,583907100
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,111872300
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,133,710582400
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,1918,6940030800
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,397225000
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,275838700
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,558264000
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,322,2184124800
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,1228240800
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,511394100
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,1678941900
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,656961400
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,173665000
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,1573108800
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,226764500
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,62485400
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,1456234500
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,433,1428291300
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,118117000
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,568471200
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,106993500
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,16620600
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,644705000
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,505791900
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,628976300
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,151,618000300
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,603024900
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,238472600
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,329236200
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,38,137151400
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,30535000
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,70176200
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,484764100
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,52119300
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,305266400
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,117004400
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,25681900
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,22444677200
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,1258344800
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,8830600400
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,125838800
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,167632500
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,104461800
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,393652500
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,1270424100
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,4740360000
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,250,784906500
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,2063849000
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,4495986600
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,223,1056909300
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,757667500
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,250489000
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,216203400
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,630226700
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,38184400
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,229166500
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,137268700
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,50774100
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,249186300
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,215,894796700
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,2359829400
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,31282100
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,445425900
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,91757600
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,1157808400
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,256648500
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,18908600
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,1391089000
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,1621968100
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,79,191348500
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,283422200
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,1390800200
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,75207400
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,208620300
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,469,1629136900
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,302195100
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,769331500
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,436428000
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,448878800
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,154094800
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,234684800
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,871151700
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,85,480890300
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,512887700
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,162,555069700
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,189721900
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,96141500
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,70,352993100
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,36681500
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,186412700
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,43328300
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,681380200
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,111099300
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,95150600
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,307383800
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,98,242708100
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,133820600
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,259403700
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,55,104532800
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,52,95702900
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,19547500
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,124478800
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,77814200
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,1411340900
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,2332320100
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,320,1294064400
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,99,501344900
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,876436100
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,277,1565872200
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,1880,7539595000
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,46221800
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,449242700
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,2816070900
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,295707100
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,1130313800
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,1463546000
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,147,572787000
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,257020200
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,4522635700
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,235836700
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,1520096900
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,351789800
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,3226430700
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,42577200
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,205,524933400
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,292451700
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,199654600
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,280486200
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,261821700
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,471,3047945100
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,2318396200
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,126,345731600
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,59,265078800
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,29112800
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,29019400
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,1275005700
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,2624339600
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,95466500
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,394731700
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,785547800
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,208,916730700
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,337145900
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,60,150201700
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,41,216253300
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,98,298907200
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,252252700
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,23628900
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,515280700
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,493185700
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,110556700
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,26229600
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,801033300
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,101445700
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,404,1318019000
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,379,1101301200
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,227,678742400
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,372419500
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,62043000
