Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,29,28178300,224
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,38,80096700,429
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,56,111283300,900
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,34,37856300,216
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,36,101091800,553
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,35,96306300,577
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,62,144923300,945
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,32,23141100,149
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,38,67297600,386
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,29,16111900,52
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,32,74897800,386
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,32,37215100,227
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,27,27578400,151
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,33,23887000,196
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,29,25658800,173
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,32,39362700,355
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,28,21456000,61
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,34,14140400,115
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,32,13487200,126
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,1802967200,7744
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,188,1148805900,4823
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,46,225635200,669
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,45,140071800,793
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,53,177004100,1086
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,44,74609200,511
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,29,97575100,253
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,61,197182700,1369
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,55,184370200,1310
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,92,280299400,1901
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,28,34514900,214
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,37,113006100,738
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,51,59470400,596
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,131591500,670
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,33,24491000,190
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,38,48276300,230
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,29,15454100,76
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,41,98255300,559
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,44,214186800,920
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,77934300,618
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,25,11400500,90
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,29,10634600,76
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,27,10259400,53
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,36,27983000,227
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,31,50526200,108
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,37,81568800,683
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,48,95143600,517
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,34,54635200,350
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,26,54417400,282
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,36,47357300,276
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,28,29385100,226
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,28,20116800,77
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,34,28578900,283
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,27,13136300,97
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,26,8635900,72
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,26,9694600,52
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,389,2191783400,9931
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,43,109204000,628
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,40,128710600,521
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,40,59112000,304
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,425363200,2042
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,50,43313700,198
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,28,39094200,233
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,81,319611300,1610
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,29,33972600,104
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,44,80867500,464
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,29,50750200,239
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,68,229673300,1560
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,31,35998100,94
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,55,243878400,1142
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,30,97871200,476
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,45,208380600,953
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,29,57322900,195
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,31,100791600,285
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,47,121712400,913
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,30,59281200,381
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,44,129689500,925
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,34,66011800,356
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,55,88694200,821
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,41,76805600,465
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,28,58213600,356
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,26,11551400,60
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,41,100675700,700
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,31,67563900,432
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,34,30688100,210
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,40,77911900,694
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,30,28543300,157
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,26596000,156
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,26,40985000,228
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,27,31541200,215
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,36,64033800,522
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,35,33735700,124
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,25,43781500,339
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,28,38758000,150
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,27,31840700,253
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,26,10775200,37
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,32,17426300,112
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,24,33278300,258
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,27,42566400,264
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,27,30535300,263
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,27,24583900,189
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,26,16096400,151
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,25,8103900,62
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,252,1265360500,5427
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,31,75596600,323
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,98,512897400,1885
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,49,162930700,896
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,79,309532400,1601
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,32,48637500,309
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,44,151106700,723
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,59,274494600,1271
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,32,157972900,726
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,26,28637900,147
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,71,258301900,1507
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,47,215789000,1185
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,42,174490400,702
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,113824800,875
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,39,91018400,241
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,52,123590300,813
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,28,47505900,167
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,34,27489400,277
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,49,110420000,851
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,48,76516700,470
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,40,101834100,701
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,28,40545800,197
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,28,30953200,103
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,34,121441300,610
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,46,140262400,763
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,82049300,556
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,27,13904900,67
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,44,105472900,801
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,30,22909400,160
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,28,18968300,74
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,49629500,309
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,38,90842600,673
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,25,16008800,97
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,30,40367500,318
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,31,74447800,626
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,30,38373400,247
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,30,37975800,352
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,39,77337500,448
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,30,37374700,358
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,25,45063500,326
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,26,36646600,244
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,29,50913000,322
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,33,112616300,737
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,28,24622800,113
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,31,65398700,586
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,29,44461200,115
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,30,50755600,142
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,31,32860900,170
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,27,18856900,102
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,31,19168500,117
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,28,18521300,44
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,28,8108100,53
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,38,15173400,92
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,37,22624300,203
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,28,48196000,316
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,28,14978300,126
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,30,28456400,306
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,28,31321600,277
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,26,15806300,109
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,26,16047500,98
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,26,14399000,91
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,28,11421900,97
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,25,9343600,68
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,26,7887500,81
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,25,15803700,130
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,6340400,26
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,34,132662200,763
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,50,122352700,582
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,28,29676800,120
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,25,44448400,154
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,67648600,656
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,93,467522200,1968
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,117,476410400,2753
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,46,127807700,774
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,94,385607800,3072
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,270986200,1428
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,34,66400900,422
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,50,86419000,529
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,51,185627900,833
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,26,20504000,100
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,42,168141200,906
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,58,193082000,1089
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,30,77974200,472
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,32,45523300,252
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,29,69429400,494
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,66,193835600,1349
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,37,35698600,287
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,27,38137800,291
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,31,21685700,97
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,28,12972200,60
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,33,37603600,279
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,26,37766000,355
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,48,230048400,940
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,50,101072500,750
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,28,22947500,125
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,23,16293800,70
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,23,8941700,60
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,26,15747000,111
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,85643900,563
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,42,212816300,877
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,38,45682000,299
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,25,31088600,198
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,38,94495000,631
