Code,Optimal-Steps,Tree-size,Steps,Time
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,,408051900
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,,9152800
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,,87994700
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,,61750500
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,,121514700
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,,254604500
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,,30158000
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,27188500
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,252486600
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,21786800
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,6646800
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,187470100
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,1268100
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,8689600
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,64519500
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,5988200
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,514185800
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,2696041000
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,44262400
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,406739400
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,222841000
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,76319500
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,815914300
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,274327900
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,14947800
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,10895400
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,40247500
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,164149700
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,122629400
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,102340400
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,5367800
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,80844100
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,57268800
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,153812100
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,939592300
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,524,424907000
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,574748000
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,637486000
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,90110000
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,18042100
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,12601600
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,194658000
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,65573400
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,48239400
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,6723600
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,37815400
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,18266100
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,10210600
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,81464400
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,23177600
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,3798400
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,41047400
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,217266800
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,690763600
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,995715200
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,514,521022300
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,81268700
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,856900300
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,113350900
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,74392800
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,372280400
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,224313600
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,295703700
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,136861700
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,355945100
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,36138100
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,118112500
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,2077300
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,269070000
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,41504700
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,10508100
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,22955900
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,92813400
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,16018700
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,16247400
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,11167100
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,16800200
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,354433700
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,1446492300
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,444,435762600
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,3727260300
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,360352700
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,26667900
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,30044300
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,475728900
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,213883100
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,930700900
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,293433200
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,41492500
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,12665600
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,475816900
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,30575000
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,22222500
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,15231800
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,382197900
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,733166600
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,439546200
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,14539200
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,13139900
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,80,49573000
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,28224000
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,30488600
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,246745900
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,161744100
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,201144800
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,81227200
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,14033500
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,31933100
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,50427800
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,9575700
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,7339600
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,9694300
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,3833600
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,800521000
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,45237800
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,102666300
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,46633700
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,158104600
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,10960200
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,604,436738200
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,562,498085000
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,211,169666900
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,272144300
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,118,100940700
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,540648600
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,180630000
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,1790517300
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,383339200
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,163404900
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,197344800
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,13677000
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,239951300
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,155236800
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,387145600
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,222654300
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,9596300
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,361102500
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,54982100
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,2328000
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,350216400
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,367767700
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,2152700
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,283505500
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,7541400
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,105,73827300
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,62905700
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,13201900
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,120772100
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,123,78059900
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,96183100
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,4985800
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,55960000
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,77269300
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,3879900
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,19030300
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,114497000
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,15935500
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,49165500
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,3534200
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,3693500
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,5897556800
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,10813000
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,1439168400
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,14437900
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,483735900
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,34325100
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,143,126739600
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,387,347006600
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,771747600
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,47336200
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,1282,1061070300
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,949430400
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,1340395800
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,321571900
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,266,197912700
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,101512100
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,482,333287900
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,30333900
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,16850300
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,290627500
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,150136400
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,43721700
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,1121760000
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,169008300
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,19590200
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,259581500
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,12820000
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,599545800
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,25055000
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,3055100
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,133433700
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,187,158893300
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,12133900
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,112274400
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,64922200
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,151025500
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,122212800
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,102840300
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,128852900
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,129711800
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,142407100
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,261526400
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,362549800
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,218899900
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,66645500
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,168,92561300
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,14714800
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,113298900
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,22750900
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,18524800
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,91629200
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,9864400
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,30771300
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,12567600
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,64263000
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,57138900
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,44693100
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,75260100
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,35575800
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,32948800
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,6277800
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,7669300
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,17408300
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,9538300
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,28808200
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,2599400
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,142858100
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,98547900
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,94008200
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,116,102675200
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,2255,1907261400
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,463,435870600
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,1099,1006845700
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,158156000
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,219953400
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,856,857670300
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,40890700
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,839,767037300
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,884590500
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,128194200
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,92,68985800
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,726964800
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,96692400
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,207225500
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,305165900
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,1235881600
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,22341800
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,13131200
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,28555400
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,18400100
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,112550800
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,143299900
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,866481600
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,210050800
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,32182500
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,84959400
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,6867000
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,8602100
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,278512100
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,179344500
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,38598700
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,40893300
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,576,368951000
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,210107500
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,167654900
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,326034400
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,55552300
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,,83679700
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,432,253912600
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,59659400
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,112782200
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,121780000
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,83813800
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,4812200
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,65776900
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,20942600
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,22436500
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,306,203335800
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,382800200
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,306168900
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,13136800
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,21321300
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,46120000
