Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,56,82177200,1288
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,56,49967700,858
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,40,21316100,341
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,40,13933700,265
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,65,49301400,762
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,80,167140100,2374
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,68,108704000,1655
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,73,120262300,1834
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,46,117257300,1848
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,40,12945600,215
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,50,36288100,572
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,53,56475600,929
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,54,47303800,762
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,43,19307500,361
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,47,24977800,414
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,31,8502100,160
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,107,492676200,7316
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,53,468399900,7009
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,47,19638600,277
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,35,56858400,801
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,58,63769300,993
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,47,100663500,1570
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,42,131543400,2062
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,51,54987800,848
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,48,88642700,1342
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,50,32234100,468
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,48,68458500,1120
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,35,35338800,571
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,43,22822500,375
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,41,21757800,376
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,33,5044900,96
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,96,511131400,7328
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,41,69181300,1062
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,49,155348200,2166
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,61,200391000,3132
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,36,145544100,2168
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,48,78685500,1172
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,68,83198600,1210
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,50,85041700,1332
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,55,28913300,469
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,46,28988700,430
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,74,84863000,1391
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,63,58090700,983
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,49,21623400,353
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,37,10014700,155
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,40,24668000,383
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,35,16485900,265
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,33,11820700,208
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,38,19737500,354
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,38,11219900,190
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,29,4558100,87
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,112,125541000,1688
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,101,61016600,907
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,35,96171100,1296
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,36,163170600,2413
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,43,82519800,1242
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,53,103734700,1311
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,54,163670800,2573
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,55,35765200,585
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,35,24589800,353
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,45,51123600,805
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,41,22980000,371
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,46,53878400,859
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,34,31564200,504
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,55,32973100,508
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,47,31904600,508
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,45,48019700,831
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,33,16864900,254
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,55,27024700,395
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,32,21650200,356
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,49,23048900,350
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,31,13012400,229
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,48,25151300,421
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,32,21564600,371
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,34,10917100,180
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,34,6573600,118
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,37,11041900,195
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,78,670023900,9412
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,50,434070800,5719
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,46,45309000,612
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,55,434159000,6096
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,116,287092900,4622
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,81,76771600,1193
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,62,252233000,3797
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,36,145011900,1957
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,47,132864100,2080
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,43,241981100,3718
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,55,32430800,519
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,40,36495100,537
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,62,35709300,575
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,40,48897500,733
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,32,9531800,142
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,62,31890300,484
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,33,32623200,499
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,50,26286200,408
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,43,99548700,1494
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,30,50500100,812
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,49,51384500,886
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,32,37383600,634
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,32,10006900,161
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,39,48217900,795
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,44,46909000,785
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,61,35606900,572
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,41,19667600,309
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,42,25173100,446
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,35,18248100,293
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,52,32518500,550
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,33,16639400,286
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,31,13682500,236
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,34,17525900,314
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,29,7937100,144
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,31,11817300,223
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,27,3660000,66
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,109,1045879500,13811
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,47,38505100,490
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,45,43424900,602
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,71,133397900,2032
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,52,123294300,1762
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,54,85674800,1172
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,49,29751300,460
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,54,246358400,3836
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,35,27837000,365
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,56,61557600,966
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,37,19061200,269
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,51,198533200,2828
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,43,68983500,943
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,48,145001900,1996
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,97,295296400,4616
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,69,67288300,905
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,53,94143400,1395
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,53,53686300,842
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,38,31945800,498
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,57,49684100,813
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,61,58897800,909
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,42,58786200,932
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,45,21226300,367
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,69,48126600,743
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,42,27856500,486
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,31,7079000,114
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,55,66980500,1127
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,40,58516900,903
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,42,17019400,277
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,42,24446300,373
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,53,21231300,354
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,36,7658900,124
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,31,20267900,305
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,27,6893100,101
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,36,33995500,562
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,33,12894900,203
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,36,29298200,496
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,42,14053700,213
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,37,15750400,270
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,31,9241000,152
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,42,11324500,193
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,29,7224000,120
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,34,16659300,250
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,36,16908000,318
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,29,8140700,143
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,31,13121300,250
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,28,4206700,81
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,87,1530701600,20474
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,43,17174700,246
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,56,145442300,1685
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,54,230714300,3216
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,43,96029500,1296
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,47,54084000,722
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,44,69134800,945
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,35,129160000,1889
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,39,80195500,1191
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,27,12230400,159
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,44,230214400,3417
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,40,303662200,4448
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,29,169397000,2425
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,65,96289300,1487
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,45,17018500,248
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,82,214752900,3356
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,33,34390500,481
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,48,27727200,493
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,51,51170400,692
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,39,47362600,676
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,64,60852100,989
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,53,74444900,1242
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,48,114668700,1720
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,53,157992100,2377
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,85,88192400,1423
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,40,69698300,1126
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,33,11829300,180
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,36,53674500,842
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,28,9797500,154
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,32,12719400,196
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,41,31032900,511
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,39,63505700,1053
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,27,11316000,192
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,37,20450800,367
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,49,30919700,502
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,32,14222700,225
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,36,31165400,491
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,51,27758700,405
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,42,30771300,521
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,52,62407800,705
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,35,23007000,370
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,38,18752300,284
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,39,25548500,377
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,60,18371600,285
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,32,43631200,763
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,24,7934000,119
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,35,14199300,208
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,38,16113700,253
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,28,11651300,180
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,28,8728000,150
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,27,10975000,169
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,35,7421200,131
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,37,41217800,670
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,39,14317300,239
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,32,17627800,292
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,29,9112800,164
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,37,22972200,402
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,38,21150000,382
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,31,10498800,183
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,25,6432500,92
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,35,14791200,252
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,31,13971900,248
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,25,6195300,110
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,28,5340500,102
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,26,8002000,140
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,25,2114600,36
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,33,124318200,1550
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,64,59115300,827
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,28,16999100,271
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,33,22161800,290
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,78,107049800,1424
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,56,100279900,1415
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,53,232269400,2906
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,44,78818400,1120
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,55,117380100,1885
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,59,111647600,1517
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,35,39464600,533
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,45,36117700,502
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,61,222312100,3288
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,69,62204900,942
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,61,164979000,2739
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,51,80177800,1220
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,63,165065300,2528
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,43,32671600,500
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,31,22183100,314
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,66,176303200,2717
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,25,12168200,204
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,73,79692000,863
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,35,39466300,651
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,52,74484300,1073
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,31,16182600,255
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,38,31940000,554
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,32,41915200,568
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,41,55536500,863
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,35,13185000,208
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,29,12548100,192
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,36,12180200,186
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,31,15351800,263
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,67,89022100,1377
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,38,148167100,2396
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,54,29602900,505
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,52,38194200,559
