Code,Optimal-Steps,Tree-size,Steps,Time
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,1116200
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,72260800
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,17020800
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,5734300
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,13148500
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,52951300
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,23968400
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,11301100
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,12628100
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,5663400
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,43536200
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,679110100
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,38609000
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,1773270700
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,112567000
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,15351800
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,17506600
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,166813600
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,232605800
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,566519700
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,221703800
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,185277800
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,8217900
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,201813400
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,17493600
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,11686400
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,8383500
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,34254100
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,35139600
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,77520000
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,8067600
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,7176800
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,13745900
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,63908900
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,86388600
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,90100900
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,173446300
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,28362100
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,20382800
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,4587700
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,26080100
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,29206600
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,5271400
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,3977400
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,5347200
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,2161600
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,189717600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,20780400
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,4111500
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,226048900
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,254138000
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,5980700
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,457,203688300
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,186,92971000
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,21205200
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,45593500
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,2791900
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,270595900
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,110976300
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,984931800
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,216350500
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,95114100
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,13327700
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,5283100
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,213889900
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,21432600
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,158444700
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,51000400
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,5271400
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,40785300
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,55988300
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,1936300
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,35584700
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,115344900
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,4204000
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,297,118350100
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,5537100
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,2440600
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,26783800
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,7366600
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,104342500
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,71951000
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,441,169046700
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,313,117508600
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,22192600
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,31481000
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,2554500
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,4596700
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,273,89132200
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,6825200
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,24034600
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,1703000
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,2888700
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,2593584800
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,30274400
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,2153,1155142100
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,12054500
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,10407400
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,16549400
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,51709300
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,192082000
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,51096600
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,19290500
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,566795900
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,978243000
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,446632800
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,93320100
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,19561100
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,55680600
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,70600900
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,28502800
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,9280400
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,5523800
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,82344600
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,13624800
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,1354,560766200
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,68955300
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,12412600
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,163642300
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,8793100
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,262201200
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,20611400
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,1789100
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,58196600
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,153451800
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,4350400
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,26217400
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,83442100
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,67107200
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,74591500
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,222295800
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,69232200
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,77075400
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,83014100
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,54110800
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,173591300
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,42927500
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,30753300
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,8068700
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,13469500
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,39631200
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,456,173393700
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,12562100
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,48436900
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,1362500
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,64283700
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,6692200
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,48994300
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,5158700
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,26574800
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,36914500
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,21530200
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,34935000
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,3666300
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,4425000
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,9706200
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,5214100
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,20491500
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,1486900
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,523,241455800
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,66318400
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,57357700
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,10932100
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,1535846100
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,500225000
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,843252100
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,281291800
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,243775000
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,959,470697700
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,487,207646000
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,678825900
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,441280400
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,64511000
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,234,103606200
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,252878800
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,67480900
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,78706600
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,123240000
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,565022900
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,13016500
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,4125600
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,147,62654000
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,92994000
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,32276300
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,79943100
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,405967700
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,134406000
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,13046200
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,32271600
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,6919400
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,4670700
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,156361300
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,63349400
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,8759800
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,32846000
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,164598700
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,93456200
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,101491400
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,155594600
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,40223000
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,329,132004800
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,52047900
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,31479900
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,28730500
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,78394100
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,61737700
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,85122700
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,39581400
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,10958300
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,28144500
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,66504200
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,60530200
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,156466700
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,4811500
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,28128800
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,39291200
