Code,Optimal-Steps,Tree-size,Steps,Time
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,,110671000
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,1326713700
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,1041574200
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,19570900
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,217879500
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,337488500
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,432827600
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,12520500
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,4630500
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,113,83356800
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,978796100
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,191451400
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,134203300
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,933926800
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,274590200
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,285,394628200
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,971183200
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,427912400
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,38092500
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,19445900
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,29632700
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,327519600
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,109634300
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,188767200
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,10403600
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,5349751500
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,250,424037400
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,495332800
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,314636500
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,453,748078400
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,940321100
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,292616800
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,60293600
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,30475800
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,14916500
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,575974600
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,572483600
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,4513700
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,25271000
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,45524500
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,66,101993600
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,7653000
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,79122200
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,50307500
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,6308900
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,22225100
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,10603700
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,1621170500
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,501,957517400
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,,1320025400
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,201,244871300
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,967613600
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,168157300
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,143395000
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,449418500
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,74621600
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,567196600
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,184506300
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,805454200
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,28814600
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,187988500
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,98,133010700
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,335,458730700
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,34866500
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,211107700
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,6227900
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,37007700
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,53451500
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,42426800
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,33534300
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,22305500
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,3988332700
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,2257470600
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,169288300
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,236400700
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,212018700
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,38650300
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,335978500
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,704865300
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,547133100
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,1576647300
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,187,269150900
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,76965000
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,15561200
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,310,524615300
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,135,172977800
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,190463600
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,9060800
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,59511800
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,927439600
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,365920000
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,97355500
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,16043600
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,7926400
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,68027300
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,148,260665700
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,110774900
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,97285100
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,175838800
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,69638200
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,122962900
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,62882100
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,75130900
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,27787900
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,25938600
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,3271800
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,30690100
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,7574469600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,71807800
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,488565700
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,486,520863100
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,559,1025865300
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,81,101903200
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,131737300
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,1146592300
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,263,494276200
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,79146800
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,141401000
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,25995100
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,637,1380984300
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,1112348000
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,134,184387500
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,156926900
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,58719700
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,42163200
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,373,480098800
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,235059300
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,728723900
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,247057900
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,352002000
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,67222400
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,144393800
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,4893700
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,401586600
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,783211500
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,94,104136700
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,334915400
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,6047600
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,5751500
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,157622000
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,31233800
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,455937300
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,71428900
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,258533400
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,11506700
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,97522200
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,36199600
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,6482600
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,99666400
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,104385500
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,52793500
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,81686800
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,14418600
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,11618000
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,5999618400
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,24373800
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,1855955100
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,485,730022200
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,19722500
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,65253500
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,98956200
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,783067600
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,1461640100
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,90307400
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,413057400
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,1139672100
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,1852924500
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,183072500
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,33954500
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,195487300
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,231,372822600
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,17923000
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,74990300
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,19396000
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,806443100
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,127488200
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,742426100
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,697632800
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,41226800
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,258317200
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,29541700
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,797056600
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,206925100
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,66,62389200
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,246821800
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,868715900
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,14901000
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,84016400
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,268441700
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,214,240505700
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,157541100
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,903055300
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,153262600
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,168757900
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,404612900
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,115511800
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,317054700
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,67133300
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,247015200
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,62765200
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,85385000
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,28243800
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,41675600
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,37012200
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,68637500
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,10867900
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,7351800
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,139,114945900
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,135670800
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,60719000
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,108646600
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,32569600
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,49744300
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,83477000
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,8904600
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,9964300
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,29641100
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,12835900
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,49229000
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,26098200
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,252837000
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,7957800
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,14500800
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,6971500
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,506887800
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,938,1845356300
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,1492,2313583500
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,74,107653200
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,849929400
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,1978209400
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,81968500
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,286907300
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,300,453159400
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,96610600
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,351,469318800
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,1272140700
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,727716400
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,249742300
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,42479400
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,560207800
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,28743500
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,347372600
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,82128500
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,60255200
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,140007300
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,37099200
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,1116372300
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,900122600
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,20860000
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,145,182427500
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,9556100
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,12052400
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,627013800
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,825143400
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,178,171007500
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,18991100
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,287445800
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,217,326213800
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,182038000
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,22374900
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,99,185756600
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,135,183430300
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,58969500
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,74,97591400
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,150249000
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,35206200
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,83,107133600
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,173814300
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,289774900
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,282644400
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,522,607754400
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,316870500
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,283616400
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,56193500
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,26366400
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,57885400
