Code,Optimal-Steps,Tree-size,Steps,Time
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,740297300
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,559197900
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,27179400
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,34390500
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,181677600
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,130876100
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,7332800
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,1974200
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,2330800
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,803845200
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,146132000
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,45175800
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,331206900
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,350536700
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,13501400
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,547077500
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,278820100
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,31175600
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,25606800
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,16327700
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,216653200
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,97288000
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,117517000
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,5294700
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,1995442400
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,61427000
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,90695700
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,448897800
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,292070300
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,396934800
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,176428700
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,27762800
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,167703900
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,168141900
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,413157300
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,82699300
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,42114300
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,3037500
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,23975500
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,4830500
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,7887800
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,66110600
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,15939600
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,5138000
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,107141300
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,53344100
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,601941100
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,1036921100
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,294,330792900
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,62503900
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,50660900
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,32567400
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,102637100
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,238170600
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,76,58556100
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,309946800
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,127443100
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,332583600
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,139,93231300
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,70480400
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,89,67595600
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,266025100
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,31668000
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,129166700
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,3154100
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,35762200
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,46766000
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,32841600
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,6101700
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,28221000
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,1262222500
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,838393100
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,249,294243600
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,439471100
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,163100400
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,19751300
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,195,243452400
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,451618500
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,40654100
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,757985500
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,55600800
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,70570600
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,27710500
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,377792400
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,48431000
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,88029500
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,12665100
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,55605800
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,415888800
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,305702600
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,13890200
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,15230700
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,1595700
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,121,80183400
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,109,128000400
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,53378700
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,58734200
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,53539500
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,112774800
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,58065500
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,35535300
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,99,79156200
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,51504000
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,7323000
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,1158100
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,4760200
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,3288015600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,38554500
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,305,325289900
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,149209000
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,671854400
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,16441700
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,112700900
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,1146614100
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,49,65441900
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,9668600
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,163,151741100
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,291568400
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,267,348944500
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,1073338900
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,383,331294800
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,100993800
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,187,195557100
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,23021400
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,495458800
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,59472000
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,556894000
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,93997400
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,29309700
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,24464300
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,52179300
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,6017100
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,283760800
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,534916000
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,124,83566100
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,182821400
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,5589300
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,4251100
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,55968200
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,79065600
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,140424600
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,55558800
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,72237000
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,6781300
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,34584100
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,3652500
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,6704200
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,11550200
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,117253600
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,12708000
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,57097300
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,3741400
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,10251000
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,1027100100
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,29182200
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,1981997700
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,266982800
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,266154600
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,49078100
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,78577200
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,312932700
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,376542400
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,52063600
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,364394700
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,791331800
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,278,306395600
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,111692800
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,58566500
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,81214900
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,202,208218500
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,48988000
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,68790900
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,653,448330900
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,90723600
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,38117300
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,293,258791500
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,440921400
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,23275300
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,174251800
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,18265700
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,530631800
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,93186700
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,57,49035500
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,191177200
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,227179200
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,16821700
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,93489400
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,102594100
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,20802200
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,87005400
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,67757200
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,64409900
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,47860000
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,56576700
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,40387700
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,76082800
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,39404100
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,185827200
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,242,246676600
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,51749800
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,92756500
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,27202800
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,19614100
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,66,57285200
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,3647700
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,177,94414500
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,6064600
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,114554800
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,27241400
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,40278600
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,9244900
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,31614200
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,92,61836700
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,110,75928600
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,6974800
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,15914000
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,14938100
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,15673500
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,30,13915300
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,434374000
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,518879200
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,8386700
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,105,103537700
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,118598300
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,1982851600
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,1556714600
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,237734800
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,360909700
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,1251759300
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,73694600
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,174438500
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,462195500
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,63842600
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,423551100
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,729770100
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,784,557825300
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,51309800
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,40057300
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,649322400
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,1807300
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,2728100
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,72822400
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,123740300
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,84162700
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,54649300
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,400,524714700
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,363631700
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,111,73837800
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,90,73307800
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,6271900
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,10428500
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,442190700
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,381040500
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,20127700
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,6142500
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,182198100
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,23469900
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,180376600
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,257,176562300
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,122,127249600
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,105,79831800
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,58486100
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,110,87484800
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,68775900
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,128348200
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,73225200
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,4758500
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,88844800
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,36420400
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,118,97852900
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,138735100
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,187662900
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,149723800
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,14329500
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,37938600
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,302460100
