Code,Optimal-Steps,Tree-size,Steps,Time
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,,35156600
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,,2020800
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,,3308500
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,,102874600
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,,35713800
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,,83745800
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,,458004500
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,,27064900
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,13216600
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,232234600
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,5236800
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,31661600
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,179004200
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,3332400
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,5236300
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,64922400
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,13008700
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,744663000
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,436520900
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,30696700
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,237152400
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,250591400
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,4756400
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,220727100
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,233069000
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,17779700
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,6850200
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,10130100
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,129214200
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,80350900
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,29848500
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,3195000
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,240201000
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,121674000
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,173133400
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,129582800
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,190457900
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,25740300
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,446842900
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,178737700
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,10100400
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,7926800
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,121817900
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,9825500
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,5189400
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,4384900
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,218595600
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,12312100
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,6640600
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,3913800
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,18591200
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,2414800
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,17503300
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,81219600
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,931592000
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,453199300
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,891,468111300
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,49462800
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,683116100
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,67421100
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,19532600
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,159948900
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,138846700
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,151474200
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,141,62997900
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,25467400
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,405,169550400
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,61596200
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,1327700
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,145711200
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,10726300
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,6266900
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,13758600
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,56315200
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,47906200
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,5405200
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,7943700
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,19290800
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,1096282100
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,681813400
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,732,356126000
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,1738759600
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,130115900
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,16072400
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,20830900
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,261579300
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,303665500
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,606036500
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,191214900
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,32967900
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,8508900
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,185089600
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,36084100
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,32519400
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,19217600
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,41522200
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,551868700
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,134229100
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,9163400
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,8175700
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,8155700
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,18571500
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,80189300
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,397,152063900
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,98738900
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,18529100
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,18828100
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,6709600
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,21780800
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,34083500
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,6082500
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,4186900
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,5705100
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,2413600
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,2258831300
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,25294700
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,6585000
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,396415800
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,11804900
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,6497700
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,675,313044800
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,777143700
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,446,193361900
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,96978600
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,1913900
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,168438200
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,252,143676000
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,1687984900
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,245407900
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,103753900
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,18306800
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,8948200
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,203685500
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,31317100
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,50133400
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,155261300
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,5886400
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,43349700
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,24929400
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,4867900
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,202766400
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,156118300
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,1306800
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,114875400
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,1140200
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,1817900
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,38232400
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,37052600
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,90200100
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,122,45004100
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,507,202195600
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,136142000
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,34023800
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,35401300
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,2729200
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,4480300
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,51906900
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,7992800
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,20554000
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,2182300
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,6832600
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,5525570400
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,662693900
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,1304779300
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,188731000
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,522,311262900
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,1351,667495500
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,63337100
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,327442800
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,78834700
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,516,248799200
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,2413,1158612300
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,670059500
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,450281500
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,124775900
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,286,122588200
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,65113900
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,182112900
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,21064400
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,10851600
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,5560900
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,93109900
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,22905600
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,489729400
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,84029000
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,2567800
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,48278900
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,6430200
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,253235400
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,57643300
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,1850000
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,269,119345500
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,178629500
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,7929100
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,74770600
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,56482500
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,66963600
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,74391500
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,358631200
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,85012700
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,115068800
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,49475900
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,10725500
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,210205200
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,20957700
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,32380000
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,13083400
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,14566000
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,62495100
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,15885900
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,13401700
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,134,51384700
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,5603700
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,4250800
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,7183600
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,60892200
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,6592900
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,29307900
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,22610200
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,41558600
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,54,26006500
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,4652100
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,5246300
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,10816700
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,5858700
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,20326400
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,9101400
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,118485400
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,4229900
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,32516900
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,28930800
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,1981583900
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,46112300
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,1252107600
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,297325000
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,114177100
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,650516900
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,33721700
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,776089600
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,812877700
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,97597000
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,466,212620300
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,291809600
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,74406800
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,192603100
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,49807100
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,673146300
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,14994600
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,7656100
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,282,140362100
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,320953800
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,106071700
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,88536800
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,687128600
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,332120100
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,13050600
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,158,62652600
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,4410800
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,38816700
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,284608100
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,136284200
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,18431800
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,42077100
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,197887400
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,149106900
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,515,255211600
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,122000800
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,52506700
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,574,229913800
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,99998400
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,34659300
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,84541300
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,84649100
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,36424500
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,2998400
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,42805900
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,11807200
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,17938100
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,71111900
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,7951000
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,173320500
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,10667600
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,30579800
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,26071500
