Code,Optimal-Steps,Tree-size,Steps,Time
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,1029720300
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,298266800
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,196488400
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,228377900
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,449057000
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,86853400
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,60472200
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,85250900
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,32674600
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,21627939600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,415,2540438300
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,67375600
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,4088334300
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,9056218100
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,69395200
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,2391695200
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,5084296900
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,474,3194680700
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,2066587900
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,638621700
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,1905441900
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,1883543800
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,19277313700
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,3501786200
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,1522370200
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,5704245900
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,124983200
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,4016624300
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,2130466200
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,1590276400
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,1203387600
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,82340300
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,4349338000
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,429372000
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,51,257072300
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,1487210000
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,2049371700
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,19127500
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,1734034500
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,52517100
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,47249600
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,458044300
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,103637500
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,805913500
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,223,1150969800
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,1204351800
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,139,739506000
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,501521200
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,197,1367265100
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,36851400
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,205820900
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,818757100
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,119315000
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,518549600
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,31703500
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,52797600
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,30462563600
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,261157900
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,1674,15598357000
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,6044797400
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,72429800
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,1025537700
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,157,995523700
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,2885655300
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,145411500
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,216332900
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,7577472100
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,16594693900
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,3039784200
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,1005660000
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,1498459800
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,917811600
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,1172526100
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,426933700
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,151859500
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,3423608400
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,1387838000
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,275106100
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,6813228900
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,2199257400
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,499544600
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,1808554700
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,88714700
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,4510433600
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,493813000
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,26942400
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,1316838000
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,3429964900
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,116140600
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,125967700
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,605821600
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,1332668500
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,1130619500
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,412,2642535400
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,1244629200
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,739950700
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,1368301300
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,954894900
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,2509968700
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,344,2241055300
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,500805000
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,118,599807100
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,320833400
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,1305381100
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,123321400
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,204043700
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,154,770441100
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,88190000
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,672396800
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,85241700
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,629846200
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,534930800
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,400973200
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,478436100
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,435838700
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,288890500
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,56075300
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,67831200
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,140332600
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,88959600
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,309928700
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,66635900
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,4525510800
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,56051900
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,117,774184200
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,276,2311208600
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,1800,13664155600
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,1379635700
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,2724592500
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,2214263500
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,1752726900
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,7514869300
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,367292100
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,778084400
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,3705409000
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,524530900
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,585588400
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,3258373500
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,1320458800
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,244260800
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,2181930600
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,10622887500
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,206522100
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,126964000
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,263945500
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,64996700
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,1362959300
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,1307143000
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,537,4695755200
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,2300136500
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,187338300
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,418456500
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,58355500
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,63361200
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,4067640900
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,1569769300
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,228385400
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,103580000
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,1597545000
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,257389300
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,1198519200
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,311,1848244900
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,323578700
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,241,1576602300
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,2422327400
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,539837900
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,1344797100
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,1133469400
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,1027068900
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,45072700
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,630202800
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,177230000
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,2039820500
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,1242648200
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,2186004300
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,2662166600
