Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,90,679402900,8475
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,82,592201900,7843
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,28,93824100,1354
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,29,184860000,2474
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,31,159439600,2389
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,34,183290500,2320
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,150244100,2126
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,30,138524900,1906
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,44,168895100,2356
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,29,127480400,1506
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,30,91318300,1375
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,28,74928300,1118
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,28,61615400,951
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,28,37408100,646
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,28,9012400,169
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,948819500,11548
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,38,171798400,2424
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,40,180569600,2677
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,32,210573000,2704
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,53,329814900,4408
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,31,210789500,2644
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,31,182337600,2503
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,32,157947700,2379
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,28,73226000,1119
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,31,121266100,1496
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,29,156076700,2353
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,28,139061800,2157
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,27,91879800,1437
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,27,89311700,1356
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,27,90460400,1370
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,27,77441700,1151
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,27,32514200,530
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,27,43102900,682
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,27,33328400,526
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,27,6427500,121
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,76,529288200,6590
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,29,119548500,1896
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,28,189087800,2605
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,45,290689400,3607
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,28,198747700,2421
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,28,84041700,1240
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,188158900,2628
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,28,103980400,1561
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,28,91629700,1341
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,26,132795600,1709
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,26,74666200,1147
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,30,148837800,2126
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,26,95787500,1397
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,34,128674000,1918
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,27,112566700,1743
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,30,97775000,1490
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,27,86099900,961
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,28,96328600,1467
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,26,67430800,1043
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,26,62204700,943
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,26,46275000,773
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,26,54477700,871
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,26,33248500,565
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,26,23031700,385
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,26,15872500,303
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,26,16481800,297
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,1496809500,17574
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,31,243884000,2978
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,58,386008500,4671
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,856360300,10311
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,44,292271400,3992
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,28,83562900,1282
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,48,324129200,4121
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,41,233990500,3431
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,39,241736700,3238
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,278351200,3847
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,25,87851700,1294
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,28,164279200,2095
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,30,100822200,1611
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,26,137144500,1865
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,25,58102800,832
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,25,88325500,1295
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,28,56851000,869
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,25,97694400,1495
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,28,194408100,2461
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,26,87804600,1353
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,28,81953200,1271
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,26,63546700,1006
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,25,34228700,568
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,27,93227900,1457
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,28,109350800,1618
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,25,97682600,1551
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,25,87958900,1371
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,25,64873900,1052
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,25,64538600,976
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,25,51275400,827
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,25,40118300,660
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,25,43560900,698
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,25,24737200,441
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,25,19082100,289
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,25,21994900,287
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,25,8319000,148
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,2139100700,23614
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,52,399049900,5003
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,25,132059300,1800
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,39,174698300,2577
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,25,185789000,2215
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,34,157283500,2276
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,25,100424000,1465
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,370133200,4636
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,27,142327800,1945
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,93503700,1383
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,24,124958900,1465
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,38,228984200,3307
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,24,143209900,1920
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,48,324638700,3925
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,59,424289400,5449
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,39,275138900,3842
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,38,204716500,2418
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,28,132987300,1886
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,25,128862900,1977
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,27,133741900,2057
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,30,176346300,2164
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,25,123764400,1817
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,24,55383300,925
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,32,143582500,2166
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,24,65452800,1020
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,24,32785700,495
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,25,118712400,1781
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,25,157570500,2025
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,24,46900500,751
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,24,72195800,1119
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,24,51451500,793
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,25,68542300,1023
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,24,83192400,1215
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,24,48837300,738
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,24,65010400,1012
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,24,61068200,983
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,24,67232600,1062
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,24,55823500,869
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,24,48830000,815
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,24,45830000,738
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,24,24088700,404
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,24,29991500,520
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,24,34004800,531
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,24,23538100,413
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,24,15763100,279
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,24,16965800,314
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,24,6829900,133
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,196,1735288800,19228
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,23,137829900,1618
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,41,383813300,4549
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,26,162300700,2139
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,43,300978000,3588
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,26,109751300,1507
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,23,108611700,1449
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,28,184485400,2579
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,28,177857600,2196
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,23,101959600,1432
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,34,205566800,2810
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,346693900,4520
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,27,183717800,2563
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,24,148785900,1853
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,27,101422600,1375
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,54,312229500,4499
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,24,176947400,2121
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,24,41199700,717
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,40,224997400,3165
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,32,143465900,2074
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,29,119797300,1846
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,31,148002800,1779
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,25,146023000,2034
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,45,255482500,3418
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,28,160967700,2081
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,30,151871900,2181
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,23,65774600,919
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,25,140555500,2069
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,23,90602500,1350
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,23,96452100,1148
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,23,88030900,1264
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,27,133586200,1934
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,23,58336400,912
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,23,52659500,884
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,63483900,1013
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,23,87184000,1353
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,23,75136500,1120
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,27,157198300,2024
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,23,65370000,1001
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,23,93280800,1363
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,23,54848300,836
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,23,94961000,1479
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,23,83168400,1219
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,23,82292600,1262
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,25,74489600,1224
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,23,46714200,728
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,24,93644200,1361
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,23,43671100,697
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,23,98009700,1142
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,23,28809800,483
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,23,66566100,1069
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,23,30485600,505
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,29,66101900,1035
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,23,34792000,592
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,23,44853500,718
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,23,32115900,511
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,23,25961600,439
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,23,32860000,561
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,23,36829800,632
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,23,27535900,444
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,23,31601700,515
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,23,23359000,381
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,23,19100300,331
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,23,10538100,202
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,23,11922900,208
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,4605800,86
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,28,181095100,2324
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,34,175802900,2593
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,22,99124700,1076
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,22,128502000,1678
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,41,305672000,3889
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,35,240459200,3216
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,40,304234700,3671
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,143650300,2040
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,197171500,2557
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,42,336157800,3794
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,27,148616600,2077
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,28,158492300,2315
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,41,348370600,4540
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,50,302181900,3720
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,38,208669300,3043
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,33,239457500,3141
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,33,187548300,2660
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,24,117759600,1668
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,22,110553100,1616
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,30,214525900,2615
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,22,49299500,762
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,25,116169900,1698
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,95904600,1478
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,25,150936800,1871
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,22,71097900,1068
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,24,117604600,1754
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,25,151884400,2031
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,33,168757800,2091
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,22,55252000,829
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,22,65647200,951
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,22,33172900,536
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,22,45336000,716
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,32,167424600,2436
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,113664200,1691
