Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,33061600,462
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,54783600,741
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,25450200,346
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,39534200,599
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,15894100,227
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,9847100,152
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,12249900,182
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,35,5052600,95
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,116990900,1313
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,33421100,450
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,111,55573600,719
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,72283000,965
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,172,82452800,1099
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,78138500,1052
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,34933100,417
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,32313300,451
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,41,10821500,166
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,56,22717300,324
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,95,38523400,559
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,13437600,201
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,42,14892800,233
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,42,12980000,192
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,6489600,110
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,47,17354500,252
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,42,10624100,185
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,45,13921900,232
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,37,9948300,163
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,29,4439000,87
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,109918400,1198
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,62607100,875
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,64,29125500,355
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,129137900,1376
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,,45779500,580
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,141,64908400,845
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,62290100,662
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,8396800,126
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,51,22345500,245
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,62,20928800,273
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,53,18523600,279
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,24252100,324
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,39,15233900,203
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,81,33405900,442
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,55,22921100,311
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,76,30507800,449
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,55,18262600,260
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,72,29135600,415
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,17634800,268
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,53,18601500,278
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,36,10602200,180
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,39,14143300,223
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,13706500,227
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,50,12458800,202
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,34,6435700,113
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,37,10491200,187
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,273282000,2940
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,214,129152200,1463
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,63,27899300,330
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,277034700,2621
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,95111900,1079
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,61217300,874
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,174,94822200,1135
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,45660000,598
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,52857800,682
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,91534900,1127
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,51,17501100,260
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,57,21543400,300
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,75,37406400,532
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,64,25523100,343
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,32,9263900,138
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,77,29402500,434
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,47,18474200,273
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,70,25712700,380
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,61,27608700,346
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,62,26028900,343
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,49,22569600,327
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,40,16239000,250
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,34,8011000,132
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,26644900,389
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,62,24641800,344
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,25979300,388
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,78,31547300,469
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,44,16754200,274
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,45,14329800,224
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,66,20905500,327
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,7596500,107
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,31,12008800,152
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,14037600,222
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,29,7182300,126
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,34,9095900,164
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,27,3545100,66
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,578804500,5733
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,186992100,2046
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,85,35146400,442
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,53822300,694
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,137,60886900,718
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,135,61244700,835
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,68,25768400,354
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,109171800,1386
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,70,27667400,326
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,28538700,407
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,77,30463700,407
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,80097200,1058
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,133,84771800,756
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,117164800,1354
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,92137900,1047
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,129,77149800,926
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,107,50765300,637
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,38898400,545
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,56,21936100,302
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,33552400,488
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,11192100,160
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,18538500,261
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,44,14108100,234
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,101,45281300,616
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,14751600,227
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,35,8077900,123
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,91,37014400,544
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,85,39016600,511
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,37,10729800,162
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,28802800,418
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,16866800,283
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,36,7466400,121
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,39,13659300,192
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,29,7506000,111
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,39,14003100,204
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,36,10957800,170
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,10512200,166
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,41,13205100,202
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,5738800,97
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,31,9327100,152
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,41,11095800,188
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,28,7207900,108
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,7966900,127
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,39,12758700,207
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,7252000,125
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,33,9606000,171
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,28,4252600,81
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,662,489065000,4433
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,44,15134600,210
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,165,89877500,997
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,151,82290000,914
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,34834900,396
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,77,28710500,369
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,113,52420600,614
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,37026500,410
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,30748400,413
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,20294900,253
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,53956500,652
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,178,96714100,1157
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,114872700,1125
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,152,65589200,909
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,39,12294400,164
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,91695600,1143
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,93,37066400,453
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,17167500,297
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,88,51792000,637
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,86,35020600,490
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,53006100,789
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,72,29133900,406
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,71792200,902
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,105,55951500,665
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,96,38713800,553
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,85,34062200,488
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,32,7910400,122
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,37,29540600,406
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,61,20332300,279
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,38,10897900,148
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,67,24636900,348
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,30052100,418
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,37,11159400,178
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,39,13340900,217
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,71,24172300,365
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,18523000,284
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,58,22697800,337
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,57,24046800,318
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,43,17340100,271
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,76,27384400,421
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,15032700,254
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,44,12046600,179
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,72,28736800,398
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,53,18336800,266
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,17380300,264
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,29,6636700,99
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,45,14447800,212
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,9330700,136
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,28,10047000,144
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,29,8180100,133
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,36,10185900,158
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,34,6774500,114
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,26809700,405
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,47,12421800,204
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,42,13354600,203
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,29,7587000,130
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,37,13683000,216
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,10265400,168
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,29,7877800,133
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,25,5205300,74
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,38,10805400,179
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,8535300,148
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,25,5784100,104
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,32,5601800,105
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,29,6761400,120
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,25,2103000,36
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,82,36190900,418
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,124,54116200,734
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,30,10250000,147
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,44,17725700,227
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,109939500,1255
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,132,63092800,756
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,79766900,880
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,135,60677800,762
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,150314900,1982
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,124,81851600,709
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,53,20437200,267
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,47,15617100,218
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,108511500,1250
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,14179400,209
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,118,59560500,771
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,59077000,761
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,171,91889200,1154
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,24731900,358
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,36,13946500,178
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,171,78596700,986
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,36,11339800,187
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,69,30429000,434
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,57,20935600,306
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,47081700,623
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,41,12181500,179
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,10962200,165
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,16966900,220
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,79,36121900,480
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,30,9375600,146
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,77,32952200,436
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,33,9552000,149
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,33,9433200,153
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,75,35324900,466
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,70481300,975
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,48,16934600,264
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,4825500,73
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,28799900,404
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,129,49511000,687
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,54,21811900,311
