Code,Optimal-Steps,Tree-size,Steps,Time
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,985,3584913100
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,1889359800
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,30271400
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,60687400
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,751601500
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,1131934400
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,116221200
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,32193100
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,208081700
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,87584100
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,49392300
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,279620900
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,27761100
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,16535300
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,56808200
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,586550900
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,4363222400
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,2421364300
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,734,3064895900
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,175418800
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,3927940000
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,527192200
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,282643500
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,1958807800
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,339282100
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,1438411600
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,708036100
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,174684300
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,133379400
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,516841100
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,8264100
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,714761600
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,143011400
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,46697600
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,105055000
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,434518900
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,345424700
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,161622700
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,29012700
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,35838600
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,5118629000
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,5665978200
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,553604900
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,172573300
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,1110641800
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,125848500
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,141369900
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,2595921000
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,2033608700
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,2962336800
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,1892447700
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,1946964000
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,61025500
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,2342064600
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,137313300
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,107217300
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,152680100
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,118514900
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,2338102400
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,1223657800
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,64669200
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,59453100
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,28366500
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,65660300
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,451449300
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,255861200
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,1369276300
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,520219300
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,187601300
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,45613200
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,111489400
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,222660000
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,42059700
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,31221300
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,42985500
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,16074100
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,17174448500
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,1095512900
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,39009100
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,22097000
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,7629660800
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,49244500
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,215,789628000
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,3634437200
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,527,1620047700
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,485350900
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,484818300
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,72640300
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,459772900
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,6208039600
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,1775412100
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,769438900
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,127546400
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,65272900
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,587745900
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,1234326700
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,836971400
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,1255615800
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,41561400
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,2898527300
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,611729400
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,70,193732900
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,995317100
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,439699900
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,8428600
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,978060900
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,159613800
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,335978400
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,333799100
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,482976600
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,603381400
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,680201100
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,561226800
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,16893500
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,196463000
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,178,629097100
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,18484600
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,98470900
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,332509000
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,56082500
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,256217700
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,15145500
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,26200400
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,2036391400
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,147319800
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,2598,12455011100
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,168678900
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,2369381100
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,1610767500
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,2496336200
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,2101447900
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,775812600
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,220609500
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,6952627900
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,7884163700
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,1638601100
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,674254400
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,717251500
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,456357200
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,689068200
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,82407600
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,75958800
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,98335400
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,691908500
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,144063400
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,991015100
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,4062950600
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,27464900
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,1307818100
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,208247100
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,2204006300
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,574929000
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,13415600
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,486119100
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,1550753200
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,63601300
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,547106600
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,457057400
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,124208000
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,569312100
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,590576200
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,629727800
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,312420300
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,512871900
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,578767500
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,955555000
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,198,694462800
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,261170500
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,55243000
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,138148600
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,461091200
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,491,1562533200
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,101558700
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,173,433816100
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,44179400
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,30379600
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,43546700
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,456529000
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,268621200
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,202387000
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,299028700
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,219707000
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,232568100
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,29296300
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,35893800
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,72298900
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,44533600
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,143974900
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,32308600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,823412200
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,24922200
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,322444700
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,142,655834000
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,1801,6922080400
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,1229032500
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,5476229600
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,889958800
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,868678500
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,2571988900
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,258140600
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,371,1304216200
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,2685736300
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,776087500
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,362,1172574100
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,1866121300
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,666367500
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,580889600
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,853666400
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,7045393900
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,103222800
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,61790300
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,73279300
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,1005625300
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,106419900
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,663332500
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,632,2833504300
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,2381261200
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,100938800
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,252204900
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,30382600
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,32806200
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,2144671900
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,1501743100
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,69735500
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,348632100
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,2165362800
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,807811000
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,635498200
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,372,1084271500
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,147,475725400
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,292,1055160900
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,683675700
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,271692800
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,659438000
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,567292100
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,249946000
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,22221900
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,317670900
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,86342600
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,168248400
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,899840600
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,,1759063500
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,1358378800
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,22481500
