Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,28,587215900,1375
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,28,618220700,1126
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,28,399036600,1014
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,28,196557900,646
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,28,60677000,169
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,41,11284584400,13841
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,27,2003988800,3689
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,27,974330400,2754
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,27,2383329700,4635
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,27,6173347100,6212
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,27,2082957800,4468
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,27,1321052900,3798
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,27,1399510400,2937
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,27,575886000,1146
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,27,792338700,1714
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,27,1094370700,3017
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,27,1025215400,2487
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,27,675974800,1724
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,27,1045934500,1378
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,27,719766000,1589
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,27,963737800,1240
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,27,177192400,530
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,27,558918100,682
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,27,236019200,526
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,27,35986000,121
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,26,2823136400,5987
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,26,1565545700,4273
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,26,4038179200,6390
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,26,6711166600,6660
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,26,3414634600,6719
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,26,867415100,2699
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,26,1248644200,3979
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,26,812557400,2547
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,26,1133568500,2109
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,26,599524900,1869
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,26,519819100,1263
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,26,2055426500,3382
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,26,779666600,1580
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,26,963624100,2088
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,26,761514900,2229
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,26,1033122000,1494
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,26,802941600,1247
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,26,1058165800,1656
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,26,619786600,1190
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,26,485160600,1013
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,26,234806000,896
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,26,305033700,880
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,26,151719800,565
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,26,242701800,385
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,26,61736800,303
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,26,63561100,297
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,39,12987472200,18134
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,27,8188738300,11906
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,27,7062483500,8187
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,25,4998088100,9683
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,25,2189629900,5702
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,25,941319300,1945
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,25,5591903200,5653
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,25,1861736200,4797
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,25,1696618600,4284
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,25,1754298800,4601
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,25,745181300,1689
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,25,2343442300,4844
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,25,784524500,2553
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,25,1905715300,2863
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,25,577313400,1610
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,25,1119968500,2033
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,25,361657200,841
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,25,1380474900,2660
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,25,1843596700,2751
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,25,449300900,1373
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,25,555825900,1493
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,25,337919600,1076
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,25,242906900,644
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,25,623744200,1744
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,25,2053254000,1694
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,25,508003200,1602
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,25,789117600,1447
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,25,436385400,1052
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,25,558948400,988
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,25,435958900,827
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,25,195512300,674
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,25,353358800,698
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,25,89268100,441
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,25,64645600,289
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,25,67759200,287
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,25,70744800,148
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,54,17916481800,24258
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,24,4602716300,7640
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,24,3854246300,5097
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,24,4049175900,5883
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,24,4250865100,7221
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,24,1836871900,4218
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,24,1068713300,2437
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,24,4315563100,7825
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,24,5944217200,6341
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,24,2409485400,4443
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,24,1667309500,3273
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,24,1787171300,4167
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,24,4692576600,5954
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,24,3015224900,5772
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,24,3933271000,5557
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,24,3398568700,5187
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,24,2808015700,3367
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,24,2907363900,3543
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,24,1077621000,2897
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,24,1295871700,2926
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,24,1387105900,3536
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,24,1775872500,3178
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,24,254782600,1064
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,24,1407466500,3079
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,24,570547500,1163
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,24,219464000,626
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,24,941456200,2418
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,24,979908000,2272
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,24,267756500,767
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,24,368415800,1190
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,24,479418500,825
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,24,711164300,1138
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,24,706274500,1525
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,24,452035200,858
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,24,318981000,1041
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,24,521087000,983
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,24,395296100,1080
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,24,683239800,1015
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,24,310589100,815
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,24,306041200,738
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,24,142200600,404
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,24,167353600,520
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,24,267533400,531
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,24,147348700,413
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,24,107132600,279
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,24,85530000,314
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,24,30672700,133
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,48,13769786000,22002
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,23,4371201600,5501
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,25,7510362300,10745
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,23,4217142000,7804
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,29,6895947900,9633
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,23,1921509400,4464
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,23,3032883500,5009
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,23,3667569300,6077
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,23,1871827600,3391
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,23,1220420600,2944
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,23,3508987100,7309
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,24,2377900800,6641
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,23,3035762400,5228
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,23,1625039100,4159
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,23,3413099400,2769
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,23,2297166100,5146
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,23,3647811800,5582
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,23,130145400,700
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,23,2105082800,4357
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,23,1440847600,3091
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,23,776334100,2334
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,23,1657422300,2734
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,23,2327085100,4377
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,23,1922528100,3376
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,23,1427395900,2867
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,23,1356637100,2848
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,23,847442000,1391
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,23,1076073100,3121
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,23,810374100,1954
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,23,620390800,1747
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,23,1374121400,2108
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,23,1027094700,3004
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,23,467606800,1132
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,23,310425100,884
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,23,662770400,1771
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,23,659763200,1690
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,23,941334800,2124
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,23,1056690200,2321
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,23,378317800,1137
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,23,1240660200,2110
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,23,548407300,1223
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,23,940604700,1899
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,23,682431500,1438
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,23,984449900,1761
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,23,488387300,1579
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,23,766381700,922
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,23,1716397600,1470
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,23,278820600,705
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,23,526775600,1255
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,23,161380500,526
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,23,594585700,1084
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,23,120276700,508
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,23,359158400,1034
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,23,114748800,592
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,23,383294600,718
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,23,181214700,511
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,23,77057000,439
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,23,159039600,561
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,23,160585600,632
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,23,163272500,444
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,23,204430700,515
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,23,114091300,381
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,23,71670300,331
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,23,42388000,202
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,23,64284000,208
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,32381800,86
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,22,3085829400,6403
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,22,3282146900,7847
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,22,1876960800,2913
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,22,3379169400,5659
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,23,3070492000,7003
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,22,4812564100,6947
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,23,3750048100,8091
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,22,3246761600,6590
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,2042497200,5643
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,22,4269048400,7602
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,22,1456347400,4139
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,22,1383873400,3742
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,22,4307049200,6913
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,22,2793572700,4464
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,22,1762589400,4104
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,22,2549703100,5361
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,22,2624655300,5130
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,22,1814684600,3247
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,22,1186201400,3930
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,22,1581338300,4764
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,22,664043800,1733
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,22,1554947300,3601
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,22,1023695000,2332
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,22,1101035500,2783
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,22,468128900,1191
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,22,815848600,2791
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,22,2567605200,3472
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,22,1022905000,3068
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,22,471551800,992
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,22,1194725500,1853
