Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,664100,2
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,505100,3
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,247300,2
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,2927800,5
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,425400,2
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,409500,2
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,383800,2
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,921200,4
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,986400,3
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,1506000,4
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,1301500,3
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,4097200,5
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,1711500,4
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,2178700,3
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,1160200,2
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,3497400,5
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,681400,3
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,742200,5
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,1235800,4
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,2605500,5
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,734000,3
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,1986600,7
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,1183200,5
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,852000,3
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,1220600,3
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,245500,2
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,581700,3
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,2473500,5
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,2900800,8
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,2326300,7
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,1708700,6
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,2642700,9
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,1248300,3
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,753100,2
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,3340100,7
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,227100,2
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,1266700,2
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,1081200,3
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,1345600,3
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,231200,2
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,2692900,2
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,1830900,5
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,446700,2
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,1604000,4
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,1576600,7
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,6644400,9
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,7890700,9
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,,1638400,3
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,911700,3
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,672600,3
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,273600,2
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,1603900,5
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,775200,3
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,1245200,3
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,3400000,6
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,985100,3
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,6241800,9
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,877100,4
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,2712900,5
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,5688900,8
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,986800,2
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,1674600,5
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,1059000,3
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,269300,3
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,645600,3
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,368700,3
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,353600,2
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,944000,4
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,766300,4
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,5450000,9
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,2183900,7
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,1413200,3
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,835400,3
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,2608900,6
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,205100,2
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,2770200,5
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,511200,2
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,529300,2
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,1251900,5
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,2994000,6
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,1434300,6
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,478000,2
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,791600,2
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,2566400,7
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,1672100,5
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,480000,3
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,1416700,4
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,882200,3
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,604000,3
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,381600,2
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,969000,5
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,1085500,4
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,857100,4
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,5009000,8
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,1869800,6
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,1757300,3
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,5404900,10
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,4216500,6
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,2315100,5
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,2019000,7
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,4629000,6
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,300300,2
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,553200,2
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,242900,2
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,3237400,7
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,2063900,4
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,1974900,4
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,2130600,5
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,2038800,4
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,3423800,6
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,828200,4
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,3445200,6
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,1686800,4
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,8889000,9
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,2385900,5
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,7289800,10
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,854900,3
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,7350600,7
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,1697800,4
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,520100,2
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,454200,2
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,2035300,4
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,5092300,4
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,2013900,5
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,751400,3
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,917900,2
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,2332700,5
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,391700,2
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,758400,3
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,2015300,5
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,542400,3
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,809200,2
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,1700800,4
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,3554800,9
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,1674900,7
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,386000,2
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,496000,2
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,711000,2
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,4385900,10
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,1568700,4
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,3838700,6
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,1279300,4
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,1057400,2
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,2731400,6
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,2834800,7
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,389100,2
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,1235400,5
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,3215900,7
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,1213000,4
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,2105000,4
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,356000,3
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,1629600,7
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,1398000,3
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,3050200,3
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,1473200,3
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,520900,3
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,1282300,4
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,1204600,5
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,668400,3
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,6467900,11
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,3584300,8
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,685100,3
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,1757400,4
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,906400,3
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,3135200,6
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,2509900,5
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,9837900,6
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,431100,2
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,4012200,7
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,445400,2
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,1549300,6
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,2008300,4
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,1229400,5
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,3184600,8
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,3728600,7
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,3784500,5
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,1035000,4
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,3979200,9
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,2333500,6
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,1371600,4
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,1273300,4
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,620300,2
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,4332800,7
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,846600,3
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,316400,2
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,766800,4
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,376400,3
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,565600,2
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,378300,2
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,1048000,3
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,400900,2
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,2295700,5
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,2131100,5
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,2096400,6
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,819000,4
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,3805300,5
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,447600,3
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,3781100,5
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,2805000,5
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,2272600,4
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,705700,2
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,841800,4
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,6484500,10
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,896700,3
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,1618300,5
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,1664300,6
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,1891100,4
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,1388000,4
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,464600,3
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,1813000,5
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,546300,2
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,4411100,9
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,789700,2
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,362600,2
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,576600,2
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,208100,2
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,451200,2
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,6653100,13
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,1997100,4
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,687400,3
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,850000,4
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,553400,3
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,890200,3
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,6072100,11
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,701100,3
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,1273200,3
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,199800,2
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,3006700,5
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,718300,3
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,1523700,4
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,1553500,3
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,3832000,5
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,618200,2
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,1952000,4
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,995500,3
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,1660300,4
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,717300,3
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,1075700,3
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,263200,2
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,186500,2
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,3179700,5
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,1074800,6
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,2376300,6
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,353800,2
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,1826600,5
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,1836100,7
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,984000,3
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,1436500,4
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,311400,2
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,539400,2
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,3373100,6
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,3515100,4
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,626100,3
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,3408800,7
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,1131100,3
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,1148700,3
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,547400,3
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,1156200,4
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,2307000,3
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,,715000,3
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,3483600,5
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,352000,2
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,616800,3
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,1028600,5
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,1527000,5
