Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,216500,4
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,966600,14
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,437000,8
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,147000,3
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,140900,3
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,926100,18
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,366100,6
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,302100,5
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,610100,11
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,904900,13
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,630900,10
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,656500,12
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,386700,6
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,503000,8
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,173000,3
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,353100,7
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,320900,6
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,753700,12
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,498800,8
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,392600,7
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,623600,12
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,328800,6
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,531300,10
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,250900,4
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,226800,4
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,387400,7
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,747300,12
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,208200,3
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,367800,6
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,621400,13
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,591200,11
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,1072300,17
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,227600,4
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,249500,4
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,175400,3
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,465200,9
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,,351900,7
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,178100,3
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,562500,11
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,200100,4
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,218600,4
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,268900,5
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,965700,18
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,1018300,15
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,223000,4
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,,464600,7
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,400900,6
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,306700,5
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,182700,4
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,366100,6
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,419100,8
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,,339100,6
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,516800,9
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,497700,8
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,331500,6
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,140500,3
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,539900,9
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,,332500,6
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,362800,7
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,570400,10
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,298700,6
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,641600,13
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,239500,5
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,427800,8
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,200100,4
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,238300,5
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,362700,7
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,391100,6
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,384700,6
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,331400,6
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,632200,10
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,386700,6
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,156800,3
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,194800,3
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,353600,6
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,394800,6
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,370100,6
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,337400,6
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,188200,3
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,166400,3
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,242400,4
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,826200,14
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,324400,6
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,341100,7
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,340500,6
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,325300,6
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,341400,6
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,321500,6
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,155300,3
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,192700,4
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,501700,10
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,759100,15
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,576000,9
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,309600,6
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,170400,3
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,372700,6
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,504700,10
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,506600,9
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,158500,3
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,288400,6
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,218200,4
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,293100,6
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,335000,7
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,198800,3
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,476000,8
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,259700,4
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,154300,3
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,342500,6
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,189200,4
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,219500,4
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,870500,12
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,706900,12
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,487700,8
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,205500,4
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,347700,6
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,,343800,6
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,602400,9
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,478200,8
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,375700,7
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,451400,8
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,623700,11
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,625100,10
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,153900,3
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,189600,3
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,299800,5
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,304400,6
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,491200,9
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,517100,9
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,213100,4
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,185500,3
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,540600,8
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,145900,3
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,418000,8
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,272800,6
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,294300,6
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,625900,11
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,780400,14
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,355900,6
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,591200,10
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,355800,6
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,179300,3
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,451100,9
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,508800,10
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,666400,14
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,498200,9
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,365200,6
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,589800,11
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,520900,9
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,328700,7
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,612900,12
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,311500,5
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,743700,12
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,390000,6
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,294900,6
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,202400,4
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,441600,8
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,507300,9
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,701200,10
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,634100,11
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,372500,6
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,173100,3
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,506300,8
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,550400,9
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,585400,9
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,428100,8
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,362000,7
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,597300,10
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,150100,3
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,164700,3
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,355500,6
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,363000,6
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,321000,6
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,634700,9
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,353500,6
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,439300,8
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,569700,9
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,530000,10
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,461100,7
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,565700,9
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,188800,4
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,693600,11
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,355800,6
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,376600,7
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,446400,8
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,562500,11
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,206600,4
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,162000,3
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,375900,6
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,441900,8
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,328900,6
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,523800,8
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,962200,16
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,243900,4
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,354600,6
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,252000,5
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,230700,4
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,525900,10
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,434400,7
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,540900,10
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,316400,6
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,,780300,14
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,248500,5
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,1249200,24
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,648800,13
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,432600,7
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,202400,4
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,262800,5
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,332600,6
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,198800,4
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,715600,12
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,156500,3
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,190400,4
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,193600,4
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,123200,3
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,355000,6
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,1148900,21
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,483200,8
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,352400,6
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,,290800,5
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,,255100,5
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,166900,3
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,462000,7
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,387300,6
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,306100,5
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,298500,6
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,416600,6
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,475400,8
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,162500,3
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,420400,7
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,348800,6
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,422700,7
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,654700,9
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,287000,5
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,394600,7
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,326500,6
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,406200,6
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,301500,7
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,195200,4
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,441300,8
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,936400,16
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,231100,4
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,196200,4
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,464500,8
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,604400,10
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,547800,10
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,658900,12
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,184500,4
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,143600,3
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,250900,4
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,527800,8
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,501700,9
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,536800,9
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,498200,8
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,488700,9
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,370900,6
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,,610600,12
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,,387900,7
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,,384900,7
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,517200,8
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,277000,6
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,433600,8
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,185200,3
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,354300,6
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,429900,9
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,256800,4
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,486700,9
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,253800,5
