Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,41,985253800,2652
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,50,2106390500,3994
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,28,1542007700,2003
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,53,1892775800,3732
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,27,624862300,1958
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,35,1162674300,2385
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,27,563705600,1082
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,27,684519300,1410
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,33,971787800,2379
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,28,904305200,1958
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,27,588248200,1430
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,27,885327700,1184
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,37,702679200,1536
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,27,895422000,1142
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,27,185272100,530
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,27,585582900,682
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,27,244389900,526
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,27,36805300,121
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,796022600,1832
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,27,580359300,1954
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,68,3433201500,5025
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,47,3763450900,3789
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,27,1089798600,2278
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,26,406825000,1282
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,851877800,2819
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,26,472990900,1359
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,31,807999500,1576
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,32,593282000,1822
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,26,484215200,1143
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,27,1235773600,2075
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,26,712305700,1380
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,41,1036813400,2204
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,26,508062900,1492
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,26,966833500,1343
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,26,608273300,1005
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,28,944428900,1519
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,26,552711000,1073
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,26,448303400,940
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,26,215155000,801
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,26,310521200,858
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,26,161317100,565
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,26,256821200,385
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,26,69879800,303
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,26,64192600,297
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,149,8759120500,12435
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,156,9586746000,13088
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,30,2204674500,2640
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,32,1257839800,2761
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,28,834974500,2265
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,28,673942800,1236
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,25,1949207000,2007
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,45,1386571500,3479
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,44,1425396700,3395
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,63,1730835100,4403
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,25,537990600,1225
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,28,932697200,2393
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,29,455955800,1576
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,904343300,1147
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,25,309948500,886
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,25,732250000,1355
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,25,297466000,695
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,25,778958500,1514
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,39,1685714800,2429
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,26,461904400,1330
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,25,508305300,1325
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,25,341768100,1048
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,25,201148600,568
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,25,473180600,1208
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,25,1861544600,1500
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,25,516267700,1552
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,25,800073700,1396
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,25,448848400,1052
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,25,536122200,907
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,25,448462000,827
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,25,196467000,635
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,25,367078000,698
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,25,91449300,441
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,25,65997100,289
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,25,69727900,287
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,25,71173600,148
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,316,18941411400,24480
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,31,1348565800,2424
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,25,1438140500,1864
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,28,1202941100,2021
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,24,1195247800,2036
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,24,570554000,1271
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,24,689903800,1428
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,51,2307441200,4002
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,24,1809469100,2095
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,27,802161000,1502
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,24,832897000,1546
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,45,1463043300,3462
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,24,1487100100,1861
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,62,2451295900,4651
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,26,1155767700,1869
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,33,1450988700,2550
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,24,1045484000,1394
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,27,1657220000,1855
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,28,748182100,1998
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,27,911849200,1992
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,40,838312300,1972
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,26,1120979700,1992
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,24,254204400,1020
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,31,860680500,2054
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,24,519113500,1042
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,24,183106100,523
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,30,763947600,1875
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,24,747570600,1717
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,24,277435400,752
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,27,366250800,1188
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,24,482948800,768
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,24,636040900,949
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,24,548306800,1186
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,24,419323300,782
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,24,334452100,1029
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,24,542758300,980
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,24,410802000,1071
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,24,610581800,883
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,24,326328100,814
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,24,324629800,738
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,24,148707100,404
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,24,173850400,520
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,24,283051700,531
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,24,153529100,413
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,24,110765800,279
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,24,88320100,314
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,24,31585200,133
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,6252407300,9658
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,23,1533693600,1872
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,60,3813260200,5431
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,30,1077276800,2295
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,66,3355547900,4822
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,23,589319600,1569
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,23,1166600900,1897
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,2706321800,4194
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,24,924719300,1805
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,23,551436300,1367
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,48,1923181100,4085
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,49,1753585400,4352
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,23,1270345900,2142
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,24,743861200,1766
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,23,1497883400,1236
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,24,809576100,2051
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,24,1261552000,2004
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,23,130152600,689
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,29,720270000,1860
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,23,634435700,1521
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,38,749861500,2203
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,23,766287400,1487
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,23,879347800,1754
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,25,1001022800,1649
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,34,1162489400,2203
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,24,773009400,1640
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,23,469025600,824
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,32,813953100,2276
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,23,532436100,1230
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,23,501171700,1310
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,23,837841700,1324
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,30,739700400,1996
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,23,372664900,889
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,23,313940900,884
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,25,594870200,1551
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,23,550184700,1471
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,23,496080500,1328
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,25,807571600,1751
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,23,331570800,972
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,23,664827900,1233
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,23,385732800,872
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,23,736472200,1454
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,555577500,1108
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,23,619108500,1178
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,24,445947200,1222
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,23,623505200,778
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,23,1588752200,1310
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,23,286881100,699
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,23,438370200,1077
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,23,161538700,493
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,23,601989800,1050
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,23,144174600,502
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,23,316775700,898
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,23,119665000,592
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,23,400876200,718
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,23,188778100,511
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,23,80799100,439
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,23,145609000,561
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,23,169734300,632
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,23,168549500,444
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,23,212115000,515
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,23,117550900,381
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,23,75314900,331
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,23,43791700,202
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,23,65749100,208
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,33466800,86
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,28,1166698600,2456
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,33,1139789100,2705
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,22,848110100,1270
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,22,940745700,1617
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,43,1082074100,3182
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,22,1202441400,1942
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,72,2845367700,5819
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,874344300,2229
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,1773470000,4320
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,1913106300,2889
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,25,675217100,1770
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,24,657375700,1716
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,36,1924836800,3134
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,22,781561800,1473
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,35,1113822900,2685
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,43,1703568400,3276
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,23,788641100,1873
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,22,699016200,1370
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,23,614763600,1745
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,49,1306747000,3463
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,23,338673200,1015
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,22,567894500,1489
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,22,615108100,1385
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,23,517786700,1486
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,22,436502900,1070
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,22,412668300,1353
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,22,1279354600,1690
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,608019200,1684
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,22,401764700,870
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,22,541105400,874
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,22,129940500,585
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,22,253589700,746
