Code,Optimal-Steps,Tree-size,Steps,Time
ooIBBoGHICCLGHAAJLoDDoJMEEEoKMFFooKo,30,11292,,169848300
BBooKoGCCCKoGAAoKLHIJDDLHIJEEMFFFooM,30,7114,,392496500
EoooIKEBBBIKAAFGJLooFGJLoooHCCoooHDD,30,4985,,403214600
GoJBBBGoJCCCHAAKoLHIoKoLHIDDoMEEFFoM,30,3537,,1897600
BBHCCoDDHoJoGAAoJoGEEEJoGooIoooooIFF,30,2481,,3661500
FBBHIKFoGHIKAAGHJLoCCCJLDDDoJLEEoooo,30,1563,,132999900
BBBooIoEFooIoEFAAIooGHCCooGHooooGDDo,30,607,,22968600
GBBJooGHoJCCGHIAALDDIoKLEEEoKMFFFooM,29,24132,,38112900
EoHBBBEoHIoKFAAIJKFooIJLoGCCJLoGDDoo,29,13525,,800354600
HIBBCCHIJooMAAJoLMDDEELMoooKFFGGoKoo,29,9673,,21756100
GBBICCGDDIooAAHIooooHEEJooHooJFFoooJ,29,7253,,260987800
BBGHoJFoGHoJFAAHooFoCCCoDDDoIoEEEoIo,29,5137,,145786300
BBBIJoGooIJoGAAIooooHCCoDDHoKoEEFFKo,29,3920,,17047500
oooJBBoHIJoLoHIAALCCDDKMGEEEKMGFFFKo,29,3145,,108785500
BBBCCLDDIEELAAIJoMHFFJKMHGGJKooooooo,29,2530,,95904700
FoIoooFoIBBBGAAJoLGHoJKLGHCCKMDDEEoM,29,1950,,45970800
BBGCCoFoGoIoFAAoIoFDDDIooooHoooooHEE,29,1410,,4244800
FoIoooFoIBBBGAAJooGHoJKLGHCCKLDDDEEL,29,795,,5402400
IoJKBBIoJKLMIoAALMCCCDDMEEEFFoGGHHHo,29,283,,10451100
BBBCCKoDDooKAAHooLGoHEELGFFIJooooIJo,28,21246,,208761500
oKBBCCoKoMDDIAAMoNIoLEENJoLFFNJGGHHo,28,13413,,36654700
oIBBCCoIDDLMAAJoLMHoJKoNHEEKoNFFoKGG,28,9653,,38271300
HBBJCCHoIJDDAAIJKooEEoKLoFFFKLGGGooo,28,7168,,492664800
BBBKMooCCKMoAAJLooIoJLDDIEEFFoGGHHoo,28,5985,,242013600
GBBBKoGCCCKoAAIoKoHoIJDDHEEJoLFFFooL,28,4829,,3976800
BBBoIoCCCoIoAAHoIJoGHDDJoGEEoKFFFooK,28,3919,,461033200
HBBCCCHoIJDDAAIJoLoEEJKLoFFFKLGGoooo,28,3513,,90314000
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,12084200
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,7528400
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,11887300
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,73423000
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,71895800
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,37206300
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,4117600
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,2011306100
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,41243700
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,29914400
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,90138600
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,441,269389600
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,439355800
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,45800600
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,79890600
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,20667500
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,77176500
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,260102400
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,112659300
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,20644200
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,,2064300
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,13759900
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,48,34310000
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,7936900
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,56667700
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,18173800
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,1663900
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,,6997600
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,73857400
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,521436100
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,376246800
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,375,208639800
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,40631700
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,387215900
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,50902700
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,31111600
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,110422100
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,162,68224000
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,194205600
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,125249400
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,20763600
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,21192000
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,56456400
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,88,35176500
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,111166700
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,19908500
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,7273900
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,1675700
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,8591300
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,25564900
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,25435100
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,5601400
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,5081100
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,471918300
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,253723700
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,510960600
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,226410500
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,89468800
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,21007100
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,74568700
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,226785600
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,112640800
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,524457800
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,53009800
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,37958500
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,53304100
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,278697900
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,32435500
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,25186200
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,7769400
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,60351700
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,670287600
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,88762200
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,,3082100
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,5371600
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,56,20503800
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,25155400
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,17655400
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,19943400
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,25842800
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,82231600
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,38782000
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,8578300
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,32770300
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,37849600
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,18196200
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,4667200
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,6254000
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,2997600
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,906080300
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,37129800
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,46196100
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,71880900
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,484092900
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,2406800
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,40312500
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,618707800
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,100,68300700
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,170080600
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,55738500
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,112139000
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,237,192531000
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,,449781400
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,40644200
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,113389100
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,48677200
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,23515100
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,249493300
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,33087800
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,138185300
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,111533300
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,6516000
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,13127300
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,57985500
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,,4078500
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,149808000
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,166975800
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,28101200
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,119177100
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,2428200
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,3442600
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,41321000
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,46657900
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,144056500
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,142,68786600
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,47058900
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,9245000
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,43366100
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,92,40619000
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,17820800
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,24955600
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,67706200
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,7929600
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,37762000
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,1272900
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,40,10902400
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,4120455000
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,64175300
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,1165,730595700
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,59118600
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,237207100
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,9106200
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,18504800
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,63180400
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,82410700
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,59318900
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,219667000
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,511647400
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,439,240335500
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,70505900
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,135838000
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,51965000
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,133675700
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,6261200
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,33972900
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,5914500
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,59326500
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,36508900
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,,318995900
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,192574700
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,18120300
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,98011400
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,57,23842300
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,77891500
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,30685700
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,5942400
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,46386300
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,214344500
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,4524500
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,42521200
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,52968900
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,50285000
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,25620500
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,59681700
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,40231200
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,70564100
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,55970800
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,35209300
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,108927200
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,38308600
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,21117800
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,97,64342800
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,79,53847800
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,15085800
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,,11719500
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,11914200
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,54,35542200
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,4422500
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,10827200
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,6215100
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,47547100
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,94,33694300
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,9774300
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,21695400
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,21313900
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,79,29082500
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,11817100
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,63,16164100
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,6739400
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,4547600
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,21494600
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,52,16491300
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,165548100
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,90937300
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,173,88251700
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,77,40675400
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,138478700
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,,675382600
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,1648701600
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,22613700
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,55559800
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,818935700
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,141756000
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,98530300
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,232771900
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,116,55120100
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,31629800
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,324145400
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,135526900
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,22681200
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,17358400
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,476442000
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,6955400
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,3942000
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,81,29527200
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,9441500
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,49508400
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,23307000
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,474,355418600
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,196424700
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,11943500
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,33630800
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,3519800
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,4162100
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,153240900
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,288396800
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,9417100
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,40327600
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,170444900
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,12061200
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,89508900
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,190,59951100
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,56,38218100
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,111,46092100
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,118,38221400
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,3872600
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,42008600
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,18555000
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,16446900
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,995100
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,101346900
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,36881100
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,19407500
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,85103100
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,176,71021600
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,,14838500
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,2692300
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,45,15879300
BBBHoJooGHoJAAGooKCCGDDKEEEoIoFFFoIo,22,1587,,43866100
