Code,Optimal-Steps,Tree-size,Steps,Time
oIBBCCoIDDLoAAooLMEEFFLMooJKGGHHJKoo,28,2985,,30845100
GHBBBKGHCCoKGHAAoKDDIJooooIJEEooIFFF,28,2509,,20344600
BBBCCoDDEEEoAAJKooooJKFFIoGGLoIHHHLo,28,1954,,64415300
GBBCCoGoHIDDAAHIoLoEEJKLFFFJKLoooooo,28,1493,,542518700
FooIBBFGoIKoFGAAKLCCCJKLooHJooDDHEEo,28,1088,,127478100
BBBooKGoCCoKGoAAoKHoIJDDHoIJooHEEFFF,28,721,,166351300
ooHBBBooHCCoAAIJooGoIJDDGEEJoKGFFFoK,28,202,,25522600
BBoJCCDDDJoLoHAAKLoHEEKLooIFFoGGIooo,27,24871,,5655835000
BBIoooGHIoKoGHAAKLGCCCKLoooJDDEEoJFF,27,14551,,114212200
GIoKBBGIJKooHIJAAMHooCCMDDDoLNEEFFLN,27,11675,,372381500
BBBoKooCCoKoAAHooooGHDDooGIJEEFFIJoo,27,9769,,387665500
BBBooLGoCCKLGAAJKoHDDJKoHoIEEEFFIooo,27,7858,,68452300
FoooIJFBBBIJAAGHoKooGHoKoooHCCooDDEE,27,6631,,722930800
ooooIKBBBoIKFAAoJoFGCCJooGHDDoooHEEo,27,5556,,319107400
BBJKoNGoJKMNGAALMNHooLCCHIDDooHIEEFF,27,4934,,167052900
HBBCCoHDDJooAAIJooooIKEEFFFKLooGGGLo,27,4314,,187463500
BBoKCCGooKDDGAAKoLHIJEELHIJooMFFFooM,27,3720,,411960400
IBBKLoIoJKLMAAJooMCCCDDMEEEFFoooGGHH,27,3120,,376590700
BBBJoKoooJoKAAIooKHoICCCHDDoEEoFFGGG,27,2683,,510739200
oooIBBoGHIoKoGHAAKCCDDJoFoooJLFEEEJL,27,2214,,82305900
BBCCCMIDDKLMIAAKLNEEJFFNooJGGGHHHooo,27,1858,96,266875400
oGooooEGoIBBEAAIKoFCCJKLFoHJKLFoHDDL,27,1618,,49690000
BBBIJKFooIJKFAAIJLGoHCCLGoHDDDEEEooo,27,1346,43,117113600
IBBCCMIDDooMJoKAAMJoKLEEJFFLooGGHHHo,27,1119,,15188600
FoooJKFBBBJKAAHIJKGoHICCGDDDooEEoooo,27,821,,234455100
BBBCCLHoDDKLHoAAKoHoIJEEFFIJoMGGGJoM,27,618,,33397000
oBBBCCDDKEEMJoKAAMJFFFoMJGGLHHoooLII,27,143,,6370100
GHBBBoGHoJCCGAAJoKooIDDKooIEEKooIFFo,26,22013,224,448085400
GoBBCCGoJooLAAJooLHIDDDLHIoKEEFFoKoo,26,15298,,8583100
BBBIoLoCCIJLAAHIJMGoHDDMGoEEKMFFooKo,26,12543,,1267247700
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,2430458900
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,759,1655815300
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,133725500
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,739434900
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,10956200
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,198642700
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,607831600
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,131,207215500
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,888399100
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,225583800
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,1055348300
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,,67032800
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,417742700
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,79,169268800
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,74272200
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,,61330900
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,31387300
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,5385700
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,26234500
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,84141700
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,,84268900
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,33578200
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,24810100
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,10400478400
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,873170600
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,501165500
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,,1483308400
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,967618800
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,19588800
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,691493000
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,776963700
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,843452100
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,804459700
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,204950000
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,147528900
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,47333200
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,1317607100
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,,138687100
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,217876100
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,8985800
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,368682500
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,2600885000
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,358986000
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,101,141254800
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,,24596200
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,,13976000
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,58202300
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,157867500
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,107418100
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,,160778100
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,319495600
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,377716000
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,244727300
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,99268500
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,61,130336400
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,,94095400
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,,18438900
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,,1900200
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,12286500
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,9052521600
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,122155500
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,239551200
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,184,285126000
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,88,196923900
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,22910900
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,,334253200
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,1920969000
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,67,190251500
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,64332300
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,109,282061000
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,349484600
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,133,353867700
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,1093,2086844000
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,1066158400
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,202770700
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,279,772979300
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,,78497400
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,868963500
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,135424100
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,755807800
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,299,627139500
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,23269800
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,605283900
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,170618500
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,81,98629800
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,800593100
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,262,471248300
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,81584700
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,392198300
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,247920200
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,8630300
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,138211500
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,202213900
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,319965000
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,114,254728000
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,334102000
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,17668800
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,109388600
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,,7755500
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,15640800
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,92811800
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,341689500
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,20296200
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,139157800
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,5394500
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,12727700
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,11566014900
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,270739500
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,87263800
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,231024400
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,1587225600
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,157,242227100
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,118400700
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,648816400
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,,213543700
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,122982700
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,812265500
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,1995958500
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,1783331900
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,309309300
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,,114954100
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,117892900
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,,255033800
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,47819900
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,,93261000
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,,61398700
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,209223000
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,312266500
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,172,379711900
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,1288113400
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,,365524100
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,905552000
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,27227300
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,781220800
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,110807700
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,,9563900
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,465699200
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,553629800
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,,17522900
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,150997000
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,589,753975200
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,,237045700
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,144846800
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,767,1291446500
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,110,132663300
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,433268000
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,285545300
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,254858600
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,95246800
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,,184874400
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,181334400
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,62,184687300
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,,59802400
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,368444000
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,213,352977300
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,49260400
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,67,183331900
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,,18051000
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,15642200
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,22992100
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,330815200
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,81877300
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,,132363700
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,147432500
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,93,122272000
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,71829200
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,38898600
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,29360100
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,50,48699100
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,16419700
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,56518900
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,,62920700
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,369756900
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,,13965800
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,326,526013400
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,170,449334800
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,522400000
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,371,1011751700
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,6635924900
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,175485500
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,178458400
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,3200730200
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,135903500
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,248475100
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,,1248521600
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,57,151551800
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,467855300
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,2479056100
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,,297904000
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,,645102700
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,55387500
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,1495540300
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,,128016300
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,,19994400
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,130853600
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,,104957000
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,193147500
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,135385000
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,175,555848700
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,1314475900
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,,46610600
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,107407000
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,,15184700
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,14770900
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,621877800
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,1126213800
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,84640800
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,,192574000
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,372179200
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,39126600
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,584173800
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,104,151389500
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,61,170833600
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,86,157423700
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,186714300
BBCCCJFGoooJFGAAIKDDHoIKooHEEEoooooo,22,2660,,3046100
BBCCKLEGooKLEGAAKMooIJoMFHIJooFHIJDD,22,2559,,149745000
oJoBBooJCCLoHJAALoHDDKLoIooKEEIFFGGo,22,2466,,87206800
BBBJoLGooJKLGoAAKMHCCoKMHoIDDMEEIFFo,22,2367,,66391100
GBBCCCGoIDDKAAIoJKoHEEJLoHFFJLoooooL,22,2258,,13731200
oBBoLMCCDDLMHIAALMHIoKoooIJKEEFFJGGo,22,2165,,220204500
HoIBBoHoIJKoHAAJKoCCoJDDEEEFFLGGoooL,22,2079,,50769500
GooJBBGoIJooHoIAALHCCoKLHDDDKMEEEFFM,22,1990,,707072600
GooBBBGoCCCJAAoHIJDDDHIKEEFFIKoooooo,22,1910,,397427600
ooHJBBooHJKLoAAoKLCCDDKMFGIooMFGIoEE,22,1856,426,598956800
HBBBCCHIDDoLHIJAALooJEELooJKFFGGGKoo,22,1797,222,301565800
FBBBooFoHJooAAHJooCCIJDDoGIEEKoGoooK,22,1720,,31427500
KBBCCCKooMDDAAoMoNEEFFoNLoGGHHLIIJJJ,22,1659,,64431200
