Code,Optimal-Steps,Tree-size,Steps,Time,Expanded
BBooKooCCCKoAAIJKoooIJDDHEEEoLHFFGGL,26,10636,,209051900,494
EBBBIJEoFGIJAAFGIooooHoooooHCCooDDDo,26,8822,179,93057900,318
BBoooKCCDDDKAAIooLooIEELHooJFFHGGJoo,26,7528,,9560400,49
ooGBBoEFGoHoEFAAHJoCCoIJDDDoIJoooooo,26,6552,,26123200,113
ooIoooFHIooKFHIAAKBBBJoKGooJCCGDDEEo,26,5863,,1470000,16
BBBKoLCCCKoLAAJooMDDJooMIoEEFFIoGGHH,26,5129,,18037900,61
oEBBJLoEooJLAAFHKMCCFHKMooGIoMooGIDD,26,4659,,46981500,233
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFFooo,26,4170,57,23893500,88
GBBCCoGoHIDDAAHIoKoEEIJKoFFFJKoooooo,26,3674,,34609500,108
BBBJoKoCCJoKAAIooLHoIDDLHEEFFLGGGooo,26,3238,,46866000,192
BBBKoLCCCKoLAAJooLDDJoooIoEEFFIGGHHH,26,2926,,11862000,28
oFBBBJoFooIJAAooIKoGCCIKoGHoDDEEHooo,26,2548,60,23743500,104
GBBCCoGoHDDDAAHoJKoEEIJKFFFIJKoooooo,26,2237,,32587400,105
GIoBBBGIoKCCGAAKLMHDDDLMHoJEENooJFFN,26,1989,53,27266700,81
HIBBBoHICCCMHIAALMDDJKLMooJKEEoFFGGo,26,1763,,57299100,181
HoBBCCHDDDoLAAJooLIoJEEMIFFFKMGGGoKo,26,1516,63,24983400,104
BBCCCKDDDoJKAAooJLHEEoJLHoIFFFGGIooo,26,1348,,2555700,14
ooHooKBBHooKoGAAoKoGIJCCDDIJooEEFFFo,26,1106,,897200,12
IJBBCCIJDDLoIJAALoEEoKLooooKFFGGHHoo,26,934,,2288000,16
BBoJCCGIoJoLGIoAALGDDoKMHoooKMHEEFFF,26,756,,26299500,165
HoJBBBHoJoLMIoAALMICCKDDEEEKoNFFFGGN,26,553,39,22834300,64
GBBCCKGoIooKAAIJoLDDDJoLHoooooHEEFFF,26,422,,11948900,87
BBBCCLDDEEELGAAJKMGoIJKMHoIoKoHoIoFF,26,316,,4313000,32
BBCCooooJKDDAAJKoMooJoLMHIEELMHIFFGG,25,39413,,320691600,938
BBoKLoCCoKLMGIAALMGIJooNHoJDDNHEEFFo,25,23736,,452736800,1283
BBBoKLCCDDKLAAoJooHEEJooHoIFFFGGIooo,25,18402,,19557100,43
GHBBBKGHCCJKGAAoJLDDIoJLooIEEoFFoooo,25,14763,164,83723700,300
BBBCCoooIDDoAAIoJoEEEoJoHooFFoHooGGo,25,11972,,118262600,497
oBBoJooFGoJKoFGAAKCCCIoKooHIDDEEHooo,25,10609,,11566100,77
BBooooGHCCLMGHAALMoIDDLMoIJKEEFFJKoo,25,9332,,45802700,80
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDDEEo,25,8394,,9196100,46
BBHIKLFoHIKLFAAJoLFGoJoooGCCooDDEEEo,25,7449,,12788400,75
BBBoJKCCCoJKGHAAJLGHoooLGoIDDoEEIoFF,25,6902,,139130000,614
GBBJKoGooJKoAAIoKooHICCCoHDDEEFFoooo,25,6306,,18424400,73
oHoBBooHoCCLoHAAKLDDIJKLooIJEEoFFGGo,25,5833,,39050500,174
oBBoCCDDJooLooJAALEEJKoLIFFKGGIHHHoo,25,5329,,25886300,168
BBoJKLCCCJKLAAIooMooIooMHoDDEEHFFGGG,25,4790,,82509400,199
FooIBBFCCIKLAAGJKLDDGJoMooHooMooHEEM,25,4363,41,16558000,69
BBBCCooooKDDoAAKoooIJKEEoIJFFLGGHHoL,25,3952,,22699400,71
BBJLooHIJLCCHIAANoDDKMNoooKMEEoFFGGo,25,3691,,9915700,42
oBBJooooIJCCAAIoooHoIDDKHEEEoKFFGGGK,25,3310,,10992000,37
BBBIJKCCoIJKGAAoJLGoHooLGoHDDDEEFFoo,25,3025,,59792400,156
BBBoIKCCooIKoGAAJLoGHoJLooHDDLoEEFFo,25,2785,,43630300,214
HBBBCCHoIDDKHoIAAKEEEJoKoooJFFoGGooo,25,2508,38,9710400,60
BBBCCLooJDDLooJAALIEEKFFIooKGGIoHHoo,25,2285,33,9407800,55
oHBBBKoHoooKAAIoJLCCIoJLGoIDDDGEEFFF,25,2076,33,10710300,47
HIBBCCHIooKLAAooKLDDEEKMooJFFMGGJooo,25,1890,,7218500,40
HBBCCMHDDoLMHAAKLMEEJKLooIJFFFoIGGGo,25,1763,,13703000,31
oHBBKLFHoIKLFAAIKMGCCJoMGooJooGDDEEo,25,1630,,14575200,80
HJBBBoHJCCCMIJAALMIDDKLMoooKEEFFGGoo,25,1476,100,47726900,173
BBBJCCooIJoKAAIJoKHDDEELHFFooLGGoooo,25,1326,,28465100,111
oBBBoooCCCoIAAGHoIooGHDDEEEHoJFFFooJ,25,1180,,16196500,41
FHBBCCFHIJKLAAIJKLGooJDDGooooMGEEEoM,25,1005,,27970300,104
GIoBBoGIooKLHIAAKLHCCoKMHoJDDMEEJFFM,25,890,,14639100,75
IBBBCCIJDDDMIJAALMoJEELMoooKFFGGoKHH,25,731,,10397300,30
oooooLGoIBBLGoIAAMHoJCCMHoJKDDoEEKFF,25,616,54,15611100,95
HBBBCCHJoooMHJAAoMIJDDoMIoKLEEFFKLGG,25,463,42,11493100,68
HBBBCCHoIDDKHoIAAKEEEJoKoFFJGGoooooo,25,340,34,7814400,51
HoJBBBHoJKLMIAAKLMICCDDNEEoooNFFFGGN,25,169,,5783800,23
BBICCoGoIDDDGAAJoLoHoJKLoHEEKLoooFFF,24,47240,,201092800,531
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGGoKo,24,25113,,76009200,266
ooIBBoooIJCCoAAJoooHoJDDoHEEKLFFGGKL,24,19248,,62114000,135
GHBBCCGHoooLGHAAKLoDDJKLooIJEEFFIooo,24,16056,,21019600,92
EoooooEooHIJEAAHIJBBGHIooFGCCooFDDDo,24,13487,,189976000,628
BBCCCLHooooLHAAoKMDDJoKMoIJoEEoIFFGG,24,12179,,31523400,119
GBBoJKGoooJKAAIoJKoHICCCoHDDEEFFoooo,24,10924,46,23474700,73
HBBJKoHoIJKoAAIooLCCDDoLEEEFFLooooGG,24,9799,,78567600,242
GooJBBGCCJKLAAIoKLDDIoKMoHEEEMoHFFFo,24,8990,,51219600,96
oFGoBBoFGooJAAGoIJECCCIJEDDHoooooHoo,24,8243,,32051500,89
BBBIoooooICCoAAJKLDDHJKLGoHEEMGFFFoM,24,7598,,17931000,43
BBHIoLEoHIKLEAAJKLFCCJooFGDDooFGoooo,24,7066,,35250200,172
oBBoJooCCCJKAAHIJKooHIDDEEEooLFFGGoL,24,6593,48,33825200,73
GBBCCoGooDDDAAoIJoEEEIJoooHoJKooHFFK,24,6120,356,194537000,657
GHBBBKGHCCJKGAAoJKDDIoJoooIEEEFFoooo,24,5682,,75122400,258
HIoBBLHICCKLHAAoKLDDJoKoooJEEEFFGGoo,24,5290,,14294100,82
oBBCCoDDEELooAAoLMoIFFLMoIJKGGHHJKoo,24,4906,,25829500,81
BBCCoooooJDDAAoJKLHEEEKLHoIFFLHoIGGG,24,4588,129,109613600,231
BBBooJoooooJAAHIoJGoHICCGDDEEoGFFFoo,24,4200,,30712900,135
GoBBBoGoooJoGoAAJoCCHIJoooHIDDEEFFoo,24,3922,,8172400,42
HBBJKoHoIJKLAAIooLCCCDDLEEoooooFFFGG,24,3677,,54459600,217
oHBBooGHoooMGIAALMoICCLMoIJKDDEEJKFF,24,3456,,8384800,38
oooooKFoHBBKFoHAALGoICCLGoIJDDoEEJoo,24,3282,,7821400,49
GHooooGHBBKoGAAJKoCCIJKoooIDDooEEFFo,24,3109,,62674300,269
FBBHCCFooHJoAAoIJKDDDIJKooGEEoooGooo,24,2911,,7722500,29
BBBoKLoICCKLoIJAAMDDJooMHEEooMHFFFGG,24,2742,31,11596900,51
HBBJKoHoIJKLAAIooLCCCDDLEEEooooFFFGG,24,2564,,57558200,243
BBBoJoCCCoJoHAAoJKHoIDDKEEIFFLGGGooL,24,2400,,50185200,200
ooIBBLHoICCLHAAJoLoooJDDEEEKooFFoKGG,24,2214,,9800900,38
oEBBIKoEoGIKoAAGJLoCCHJLooFHJoooFDDD,24,2034,,24824900,128
oGBBBJoGHooJAAHoooFoHCCCFDDIoKEEoIoK,24,1894,,11427100,48
BBHoooGoHCCCGAAIJoDDoIJKEEFFFKoooooo,24,1788,,18195700,62
BBBHIKoCCHIKAAGooLFoGDDLFoGoJLEEEoJo,24,1659,,19984600,71
GoooooGBBIKoAAHIKoCCHJDDEEEJoLoFFFoL,24,1536,,18104600,67
BBBCCKDDIooKAAIooLooooJLHEEoJLHFFFGG,24,1432,,37343900,185
BBBCCLDDDJKLAAoJKMIEEFFMIooGGGIooHHH,24,1300,,23406800,64
HoIJBBHoIJKLHoAAKLCCCDDLEEEoooFFGGoo,24,1148,,11572600,60
HIBBCCHIKDDDAAKoLooJEELMoJFFFMGGGooM,24,1024,,23994000,64
GBBCCoGoHIDDAAHIJooEEIJooFFFJooooooo,24,931,,14754900,68
IBBBCCIooooLIAAoKLDDEEKLoJFFGGoJoHHH,24,844,36,13715600,49
IBBBCCIooLDDIAALooJKoLEEJKFFoMGGHHoM,24,739,,13651200,76
FooIBBFoHIJKAAHoJKGCCCoLGooooLDDEEEL,24,671,,10208900,48
IoBBCCIoDDEEAAKooMFFKoLMJGGGLNJHHooN,24,591,,5697200,18
BBCCoooooIDDAAoIJoGEEEJoGoHoJoGoHFFF,24,501,,14821300,83
EBBBJLEoGHJLAAGHKMFCCIKMFooIooFoDDDo,24,419,,12982400,59
FBBJooFGHJoKFGHAAKCCIDDKooIEEEoooooo,24,317,,5600800,40
BBCCCLDDEEKLGoAAKMGoIJKMHoIJoMHoIJFF,24,187,,3356300,25
FoHBBBFoHICCFAAIJooGooJKoGDDJKEEoooo,23,67733,,200378900,483
oBBBoooooJCCAAIJoooHIDDLoHEEKLFFGGKL,23,31862,,45067500,104
ooHBBBCCHIJKGAAIJKGooooKDDEEooooooFF,23,25568,,17243400,70
BBGoIoEFGoIJEFAAIJEooHoooooHCCDDDHoo,23,21312,,19742600,83
GBBCCKGooIoKAAHIooooHIDDEEEoJooFFFJo,23,18329,,183336800,582
BBHoooFGHCCCFGAAJLDDoIJLoooIKLoEEoKo,23,15950,,9660100,46
BBIJooGHIJCCGHAAKMDDooKMEEooLoFFFoLo,23,14151,,20962800,96
ooHBBBooHIoKAAHIoKoGoIJLFGCCJLFDDEEo,23,12780,,126235000,402
FBBBIJFCCCIJAAGHoKDDGHoKoooHEEoooooo,23,11569,159,88252700,280
BBBIoKooGIoKAAGooLooHCCLEFHoJLEFDDJo,23,10669,,7660400,29
BBHoJoFGHoJoFGAAJoooIoCCooIDDKEEEooK,23,9875,,7966300,38
BBBoJKCCooJKFHAAJLFHIooLGHIDDoGEEEoo,23,9256,,65206600,280
BBooLoGICCLMGIAALMHJKoDDHJKEENFFFooN,23,8564,,219694200,738
BBBoJLooIoJLAAIoKMCCDDKMGHoEEoGHoFFo,23,8179,,36538700,146
ooJBBBooJKCCAAJKLoHIDDLMHIEEEMFFGGoo,23,7726,88,75800300,141
IJBBCCIJDDoNooKAANEEKMoNooLMFFGGLHHo,23,7338,,24772000,193
ooBBJoFoCCJKFAAIJKGoHIDDGoHIoLEEEooL,23,6858,90,57138900,151
EBBIJKEoHIJKAAHoooFGCCDDFGoooLoGoooL,23,6342,,13738900,110
oHoBBBGHCCoKGHAAoKGDDJoKooIJEEooIFFF,23,6032,202,75281300,374
oHoBBooHCCKoAAIoKMGoIJLMGDDJLMGEEFFF,23,5754,195,82505200,344
BBCCoJDDoooJAAoooKGEEEoKGoHIFFGoHIoo,23,5507,,54206600,234
ooBBBoCCDDKoHAAJKoHEEJKoooIFFoGGIooo,23,5194,,9691900,43
BBooJoGCCCJoGAAoJKHoIDDKHoIEELFFFooL,23,4895,33,17140400,52
ooJBBBCCJKDDHAAKooHIEEELoIFFoLGGoooL,23,4671,,76200600,232
BBBCCooooIooAAHIooGoHIDDGEEoJoFFFoJo,23,4522,201,95151800,353
ooGHBBooGHCCAAGooIoDDDoIoEEooIoFFFoo,23,4318,,12659700,49
GBBBoLGoHCCLAAHIooooHIDDoEEJKoFFFJKo,23,4147,,6055800,27
EBBHJoEoFHJoAAFIKoCCGIKLooGooLDDDooL,23,3915,,20663800,93
oFBBIKoFGHIKAAGHJLCCGHJLEooooLEooDDo,23,3710,,21430900,104
EFBBBJEFoooJEAAHIKCCGHIKooGDDDoooooo,23,3567,38,17988300,59
GBBCCCGoHIDDAAHIJKoooIJKoEEEJKooFFoo,23,3387,,36680600,127
GoooIoGBBoIoAAHooJCCHooJDDDEEJFFFooo,23,3243,,63321800,313
GoHBBBGoHIooGAAIoooooICCDDEEoJFFFooJ,23,3057,32,9800700,49
GBBCCoGooIDDAAHIooooHJEEFFFJoKoooooK,23,2931,,10806100,54
BBIooLFGIoKLFGAAKLFHoJCCoHoJooDDEEEo,23,2832,,39365100,200
GIoBBBGIoooLHIAAKLHCCJKLHooJDDEEFFoo,23,2721,77,26197400,129
BBoooKCCCooKoHIAAKoHIJDDoEEJoooFFGGG,23,2608,,13255500,93
FBBIKoFoHIKoAAHJooCCHJoLGooooLGDDEEL,23,2456,,46691700,170
HBBBCCHJDDDLoJAAoLEEoKoLIooKFFIGGGoo,23,2337,,6567200,50
GoHIBBGoHICCGoAAJKooooJKDDDEEKFFoooo,23,2217,,9050500,36
FoGIooFoGIBBAAHooKCCHoJKDDDoJLEEEooL,23,2109,,18748500,85
ooHBBBCCHIKLoAAIKLDDEEKLGooJooGFFJoo,23,1996,,8891500,38
BBHCCoDDHoJoGAAoJoGEEIKLoooIKLFFFIKL,23,1906,,13123000,55
BBJCCoooJoDDAAJoKLoIEEKLoIFFFLGGHHoo,23,1823,38,19800900,54
BBBooLFHJooLFHJAALCCCoKoGIooKoGIDDEE,23,1741,,20083800,100
oIBBBMoICCCMoAAKLNDDJKLNHoJEEEHoFFGG,23,1652,,50676600,100
BBCCLooDDDLoAAJKooEEJKFFIGGKoMIHHHoM,23,1542,41,33139800,64
BBCCJKDDDoJKAAHoJLoGHEELoGoIoooGoIFF,23,1464,,8268700,26
BBBGIKoCCGIKAAFooLooFDDLooFHJLEEEHJo,23,1391,37,15451500,61
HBBKCCHIoKoLHIAAoLDDDooLooJEEEFFJGGG,23,1310,,3592800,20
oBBBCCDDEELMAAoKLMFFFKLNJoGGGNJoHHII,23,1224,35,22618900,49
DBBGIoDoEGIJAAEHIJooFHoKooFHoKooFCCK,23,1154,30,7785800,44
HJBBCCHJDDMNHAAoMNEEKFFNIoKLooIGGLoo,23,1071,,1827900,11
BBCCoLHooKoLHAAKoMHDDEEMIoJoFFIoJGGG,23,987,,8242700,46
BBBJKLooIJKLAAIooMHCCDDMHooEEEHFFoGG,23,918,,22926200,73
FoGHooFoGHBBFoAAIJooooIJCCDDDKEEoooK,23,845,,4393500,21
HBBCCNHDDooNHJKAANIJKMooIJLMEEFFLGGo,23,776,66,14785800,117
BBCCCKDDDoJKAAIoJLEEIFFLHGGooLHooooo,23,721,,7974200,42
BBCCCKGHooJKGHAAJLGoIoJLooIDDDEEFFoo,23,668,,6734700,41
BBBHJKoooHJKAAGIJLCCGIoLFDDIoLFEEEoo,23,608,,7688700,27
oHoBBoGHooLoGIAALooICCLooIJKDDEEJKFF,23,553,,3687900,20
IBBBCCIKDDoMJKAAoMJEEFFMJooLGGHHoLoo,23,477,,5764800,52
HBBBCCHJoooLHJAAoLIJDDoLIooKEEFFoKGG,23,411,,4964800,31
GooIBBGCCIoJooHAAJooHDDDEEEFFKoooooK,23,334,,3274100,31
BBBoHJooGoHJAAGooKEFGCCKEFooIKDDDoIo,23,216,,6118000,32
oGHBBBoGHCCLAAHoJLFoDDJMFooIKMEEEIKM,23,106,23,6477100,26
HBBCCLHoJDDLAAJooLoIEEKooIFFKoGGooKo,22,47441,,71726600,308
oBBCCoooIDDKAAIooKooIEELHFFJoLHooJGG,22,31407,236,118747000,442
BBooKoHCCCKoHoJAALDDJooLoIEEELoIFFGG,22,26106,59,30127800,99
BBooKooHooKMoHAALMCCIJLoGoIJDDGEEJFF,22,21756,148,103585200,264
oHooBBoHCCoKoHAAoKDDIJoKGoIJEEGFFFoo,22,18823,,33597700,224
FBBBIJFCCCIJAAGHIKooGHoKoooHDDooEEoo,22,17084,172,133063700,314
ooHBBBCCHoIKGAAoIKGDDoJoEEooJoFFFooo,22,15264,,201628500,702
oooIooGooIBBGAAoJKoCCCJKDDHoJoEEHFFo,22,13899,,30029600,137
BBCCoJDDHooJooHAAKGoHooKGooIEEGFFIoo,22,12601,,39076400,159
HoBBooHoCCCKAAoIJKDDDIJLEEFFJLGGoooo,22,11725,,194317200,670
DBBBIJDoFHIJAAFHoooEGHCCoEGooKoooooK,22,11083,,5343200,26
ooHBBBCCHJooFAAJooFGIDDKoGIooKoGEEoK,22,10446,,27078100,108
BBooLoGICCLoGIAALoHJKDDMHJKEEMFFFooM,22,9896,341,183203100,604
GBBooKGCCoJKAAHoJKooHDDDooHIEEoFFIoo,22,9384,,7473200,23
BBoIJooooIJoAAooKoGCCoKoGoHDDDEEHFFo,22,8783,,109697800,495
ooooooooFGIJAAFGIJBBFHIJECCHooEDDooo,22,8230,,118908400,470
BBIooLCCIoKLoHAAKLGHDDooGEEJFFoooJoo,22,7854,70,39513400,131
ooGBBJooGCCJAAGoIoFDDHIoFooHooFooHEE,22,7501,61,35319700,108
FGooooFGooIJFGAAIJBBHoIoooHCCKoDDEEK,22,7057,,3167900,23
BBBooJCCCDDJAAHooKGoHoIKGEEoIoooooFF,22,6736,,68843200,291
ooIBBBCCIooKHoIAAKHDDJoKoooJEEFFGGGo,22,6498,82,28170100,147
BBGoIoEFGoIoEFAAIoEooHoooooHCCDDDHoo,22,6183,79,25616700,135
oFGBBKoFGHJKAAGHJLECCCoLEooIoooooIDD,22,5908,,15310400,49
BBCCCLHIoDDLHIAAKMEEFFKMooJoGGooJooo,22,5635,34,12980100,54
EBBBoJEoGIoJAAGIooCCHIoooFHooooFDDDo,22,5410,,6258500,33
ooIoooGHIooKGHIAAKBBBJoKoCCJDDoEEFFo,22,5193,,11518300,81
BBCCJKDDDIJKGAAIoLGooooLGoHEEEFFHooo,22,5024,,155701100,374
ooGBBBCCGoooAAGoooFDDHoIFooHoIEEoHoI,22,4812,,47409700,247
HBBBCCHoDDKLHoAAKLooIEELFFIJooGGGJoo,22,4598,45,18376800,71
HBBCCoHDDDLoIJAALMIJEELMoooKFFGGGKoo,22,4452,,12622000,52
oHBBCCoHDDoKAAIooKGoIEELGFFJoLoooJoL,22,4303,25,6956500,38
HBBCCoHDDJEEHAAJoKooIFFKooIooLGGIooL,22,4106,,10957500,66
BBBoJKCCCoJKAAHooLFGHooLFGIoDDooIoEE,22,3946,,61438200,226
BBBJKoCCCJKLAAIoKLDDIEELHFFoooHGGooo,22,3779,,69221000,177
HBBCCCHoIoDDAAIooKoEEFFKGGGJoooooJoo,22,3635,,5939500,31
HBBBCCHooKDDIAAKLMIoEELMFFJooNooJGGN,22,3477,61,24143000,99
HoIJBBHoIJKoHAAoKLCCoooLDDEEELFFFGGo,22,3338,,40704100,182
IBBKCCIDDKLMAAooLMEEFFLoooJGGoooJHHH,22,3229,,29005900,88
EoGoooEFGBBJEFAAHJooooHoCCCoIoDDDoIo,22,3129,,31763600,178
oJBBLooJKoLMAAKooMCCDDDMIEEFFFIoGGHH,22,3032,44,15637600,71
FooIBBFooIJKGAAIJKGoCCJKGoHDDoooHEEE,22,2954,37,19837500,48
BBLCCNKoLDDNKAAMooEEoMFFGGHHHoIIJJoo,22,2856,61,25077800,111
BBBCCLDDDJKLAAoJKMIEEFFMIoGGooIHHHoo,22,2756,,52221700,165
